id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata,best_rank,debut_rank,first_week,oclc,oclc_eholdings,oclc_holdings,oclc_isbn,oclc_owi,title,total_weeks,year
7344,Tom Clancy,"Clancy, Tom, 1947-2013",n84030721,108842694,Q105167,1,1,8/29/93,28149224,354,4434,,336431,WITHOUT REMORSE,32,1993
7345,Joel C. Rosenberg,"Rosenberg, Joel C., 1967-",n2003031306,21514199,Q6213288,6,6,4/2/17,961422966,197,1907,,3448359434,WITHOUT WARNING,1,2017
7346,Stephen King,"King, Stephen",n79063767,97113511,Q39829,12,12,9/21/97,36977125,411,4728,,1081713482,WIZARD AND GLASS,1,1997
7347,Garrison Keillor,"Keillor, Garrison",n81079537,79812213,Q183031,7,10,12/8/91,23767162,88,2121,,5978578,WLT,7,1991
7348,Garrison Keillor,"Keillor, Garrison",n81079537,79812213,Q183031,9,14,11/30/97,37293275,102,2324,,567310,WOBEGON BOY,7,1997
7349,Hilary Mantel,"Mantel, Hilary",n87901027,44415775,Q465700,7,15,11/1/09,317928695,323,5219,,189572502,WOLF HALL,6,2009
735,Anna Quindlen,"Quindlen, Anna",n82224996,40314167,Q4767426,3,3,10/6/02,49320534,219,4289,,196371696,BLESSINGS,9,2002
7350,John Darnielle,"Darnielle, John",n2007089181,46220656,Q6228586,9,9,10/5/14,869263719,131,1464,,1780647733,WOLF IN WHITE VAN,2,2014
7351,C.J. Box,"Box, C. J.",no98092865,102403163,Q856006,2,2,3/31/19,1061862863,160,3405,,5351444980,WOLF PACK,5,2019
7352,Nelia Gardner White,"White, Nelia Gardner, 1894-1957",no93013886,1064149108661268780004,Q52156802,16,16,10/28/51,1286469,10,250,,2220379,WOMAN AT THE WINDOW,1,1951
7353,James Patterson and Maxine Paetro,,,,,1,1,10/16/16,,,,,,WOMAN OF GOD,4,2016
7354,Mabel Seeley,"Seeley, Mabel, 1903-1991",n88084515,79295053,Q6721514,12,16,10/12/47,1281419,10,345,,131318996,WOMAN OF PROPERTY,6,1947
7355,Hollister Noble,"Noble, Hollister",n86139995,33486969,Q5881646,7,12,8/15/48,308285,3,558,,203244426,WOMAN WITH A SWORD,10,1948
7356,John P. Marquand,"Marquand, John P. (John Phillips), 1893-1960",n79061320,7473159,Q1190579,4,9,10/12/58,168981,67,1458,,1291082,WOMEN AND THOMAS HARROW,17,1958
7357,Anne Tolstoi Wallach,"Wallach, Anne Tolstoi",n81059414,77634819,Q106870997,11,11,9/6/81,7554443,30,901,,32117409,WOMEN'S WORK,3,1981
7358,Brandon Sanderson,"Sanderson, Brandon 1975-",n2004036176,50418535,Q457608,1,1,3/23/14,867184929,132,1880,,1748800130,WORDS OF RADIANCE,6,2014
7359,Sinclair Lewis,"Lewis, Sinclair, 1885-1951",n79023149,39380311,Q123469,1,7,1/29/34,546764,30,1540,,1579876,WORK OF ART,13,1934
736,Belva Plain,"Plain, Belva",n77009972,7976572,Q639041,3,13,8/6/89,19127634,128,2920,,6170438,BLESSINGS,11,1989
7360,Robert Penn Warren,,,,,2,6,7/9/50,,,,,,WORLD AND ENOUGH TIME,18,1950
7361,Frances Malm,"Malm, Frances",no2005033446,21872328,,15,15,5/1/60,1052261,19,84,,1965513,WORLD CRUISE,1,1960
7362,Dennis Lehane,"Lehane, Dennis, 1966-",n94037390,10004693,Q311744,8,8,3/29/15,886672432,162,2509,,1362627781,WORLD GONE BY,3,2015
7363,Sinclair Lewis,"Lewis, Sinclair, 1885-1951",n79023149,39380311,Q123469,15,16,4/15/51,1100386,22,1048,,197777164,WORLD SO WIDE,3,1951
7364,Max Brooks,"Brooks, Max",n2002048216,40456445,Q28170,10,11,10/1/06,65340967,605,4523,,864047098,WORLD WAR Z,3,2006
7365,Ken Follett,"Follett, Ken",n78037365,64005683,Q210669,1,1,10/28/07,148728782,580,4989,,1779531295,WORLD WITHOUT END,26,2007
7366,Jimmy Breslin,"Breslin, Jimmy",n50044287,79427888,Q15524996,4,10,9/16/73,665141,117,928,,1670860,"WORLD WITHOUT END, AMEN",17,1973
7367,Upton Sinclair,"Sinclair, Upton, 1878-1968",n79127862,32002923,Q216134,3,6,7/1/40,1075472,125,1872,,1433636,WORLD'S END,5,1940
7368,E. L. Doctorow,"Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,7,13,11/17/85,12051431,179,3249,,884971,WORLD'S FAIR,13,1985
7369,Michael Korda,"Korda, Michael, 1933-",n50043271,101734059,Q1928275,14,14,7/25/82,8052037,19,1312,,3893768737,WORLDLY GOODS,1,1982
737,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,11,11,10/3/04,55665446,304,3763,,37995,BLIND ALLEY,3,2004
7370,James Patterson and Michael Ledwidge,,,,,1,1,2/21/10,778978308,2,62,,5090365117,WORST CASE,8,2010
7371,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,12,12,8/29/99,40395931,240,2810,,2134044,WORST FEARS REALIZED,3,1999
7372,Lee Child,"Child, Lee",n96077849,100304282,Q333719,1,1,11/7/10,505417122,502,4235,,548224850,WORTH DYING FOR,5,2010
7373,Raymond E. Feist,"Feist, Raymond E",n82027185,19708573,Q350404,16,16,4/13/08,156814749,102,1267,,103293720,WRATH OF A MAD GOD,1,2008
7374,Clive Cussler and Robin Burcell,,,,,14,14,6/14/20,,,,,,WRATH OF POSEIDON,1,2020
7375,Carol Higgins Clark,"Clark, Carol Higgins",n91102490,76393464,Q2939843,8,8,5/2/10,424555495,68,3081,,352835321,WRECKED,1,2010
7376,Lily King,,,,,8,8,3/22/20,,,,,,WRITERS & LOVERS,1,2020
7377,Diana Gabaldon,"Gabaldon, Diana",n90697072,40164873,Q272492,1,1,6/29/14,863801651,348,3135,,1357340697,WRITTEN IN MY OWN HEART'S BLOOD,10,2014
7378,Robert Wilder,"Wilder, Robert, 1901-1974",n89608535,79300819,Q7351056,7,9,2/10/46,1079791,2,367,,226990047,WRITTEN ON THE WIND,14,1946
7379,Jeffery Deaver,"Deaver, Jeffery",n82232411,98682359,Q358188,15,15,7/1/12,759913740,91,3170,,1079988592,XO,1,2012
738,Faye Kellerman,"Kellerman, Faye",n85142284,44481519,Q268466,14,14,8/30/09,262884372,252,3191,,255599437,BLINDMAN'S BLUFF,1,2009
7380,Len Deighton,"Deighton, Len",n79075579,273905397,Q505274,6,14,5/17/81,7177002,108,1780,,463150,XPD,13,1981
7381,Rebecca Wells,"Wells, Rebecca, 1952-",n2002022358,85331626,Q1619374,3,3,4/17/05,54426334,141,3173,,117768707,YA-YAS IN BLOOM,6,2005
7382,Alice Tisdale Hobart,"Hobart, Alice Tisdale, 1882-1967",no91012431,72281887,Q1594680,3,3,11/23/36,686053,10,536,,895351458,YANG AND YIN,16,1936
7383,Nora Roberts,"Roberts, Nora",n84034440,66448023,Q231356,3,3,12/24/17,973281737,149,3698,,4152532914,YEAR ONE,5,2017
7384,Josephine Lawrence,"Lawrence, Josephine, 1897?-1978",n50037293,69417485,,4,6,7/9/34,793511321,998,13,,1817539329,YEARS ARE SO LONG,5,1934
7385,Bruce Marshall,"Marshall, Bruce 1899-1987",n50040965,115933593,Q991736,16,16,10/6/46,854509,11,310,,145517231,YELLOW TAPERS FOR PARIS,1,1946
7386,Maria Dermout,"Dermoût, Maria",n82162100,69037005,Q2880471,15,15,10/4/59,295848,15,440,,4919747657,YESTERDAY,1,1959
7387,Myron Brinig,"Brinig, Myron, 1897-1991",no92032678,59446695,Q6948422,15,15,12/16/45,1425857,1,110,,2299734,YOU AND I,1,1945
7388,Chuck Barris,"Barris, Chuck",n83217494,85367918,Q1268397,7,7,5/5/74,745914,18,291,,1909778292,YOU AND ME BABE,7,1974
7389,Adam Haslett,"Haslett, Adam",n2001052509,7638481,Q349692,11,11,8/25/02,48256545,115,1457,,2242491455,YOU ARE NOT A STRANGER HERE,2,2002
739,Catherine Coulter,"Coulter, Catherine",n81100799,84052393,Q2941863,2,2,8/17/03,51969144,273,4051,,691159,BLINDSIDE,6,2003
7390,Greer Hendricks and Sarah Pekkanen,,,,,7,7,3/22/20,,,,,,YOU ARE NOT ALONE,1,2020
7391,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,2,5/3/98,38433528,155,4435,,568548,YOU BELONG TO ME,12,1998
7392,Thomas Wolfe,"Wolfe, Thomas 1900-1938",n79054341,54155795,Q314256,1,1,9/30/40,964311,89,5218,,933291,YOU CAN'T GO HOME AGAIN,8,1940
7393,Kathleen Norris,"Norris, Kathleen Thompson, 1880-1966",n50006075,39393394,Q6376862,5,5,9/6/37,4040504,11,154,,2127373,YOU CAN'T HAVE EVERYTHING,2,1937
7394,Mary Higgins Clark and Alafair Burke,,,,,11,11,11/25/18,,,,,,YOU DON'T OWN ME,2,2018
7395,Lisa Jackson,"Jackson, Lisa",no91028092,50377559,Q476660,15,15,8/26/12,798711677,408,2742,,1039249307,YOU DON'T WANT TO KNOW,1,2012
7396,Ian Fleming,"Fleming, Ian, 1908-1964",n50004065,51689472,Q82104,5,7,9/6/64,321382,82,2821,,678975,YOU ONLY LIVE TWICE,23,1964
7397,Rita Vercors,,,,,10,15,7/26/53,,,,,,YOU SHALL KNOW THEM,6,1953
7398,Jean Hanff Korelitz,"Korelitz, Jean Hanff, 1961-",nr90008022,3189068,Q6170802,15,15,4/6/14,841228231,208,2154,,1411477956,YOU SHOULD HAVE KNOWN,1,2014
7399,Christopher Moore,"Moore, Christopher, 1957-",n94026414,85622613,Q861482,6,6,2/4/07,76864585,186,1649,,196611150,YOU SUCK,4,2007
74,V. E. Schwab,,,,,6,6,3/12/17,,,,,,A CONJURING OF LIGHT,1,2017
740,James Patterson and James O. Born,,,,,1,1,3/15/20,,,,,,BLINDSIDE,6,2020
7400,Lisa Jackson,"Jackson, Lisa",no91028092,50377559,Q476660,14,14,6/18/17,958097307,282,2648,,3690072664,YOU WILL PAY,1,2017
7401,Heinrich Mann,"Mann, Heinrich, 1871-1950",n79056484,36957174,Q76480,5,5,10/4/37,498712,72,2310,,796209,YOUNG HENRY OF NAVARRE,1,1937
7402,P. G. Wodehouse,"Wodehouse, P. G. (Pelham Grenville), 1881-1975",n78089036,46734193,Q207515,8,8,7/27/36,1731804,39,752,,130518,YOUNG MEN IN SPATS,3,1936
7403,Mazo De La Roche,"De la Roche, Mazo",n50040407,120724970,Q2742392,1,2,5/27/35,364195,73,1277,,572231,YOUNG RENNY,13,1935
7404,Herman Wouk,"Wouk, Herman, 1915-2019",n79032317,17231124,Q49072,2,10,5/27/62,1408992,99,2140,,2266074,YOUNGBLOOD HAWKE,26,1962
7405,Kathleen Norris,"Norris, Kathleen Thompson, 1880-1966",n50006075,39393394,Q6376862,3,3,7/11/32,1805786,4,69,,64717578,YOUNGER SISTER,1,1932
7406,Dean Koontz,"Koontz, Dean R",n79081582,110880758,Q272076,6,6,12/14/08,213447541,314,3595,,131405189,YOUR HEART BELONGS TO ME,5,2008
7407,James Patterson and Howard Roughan,"Patterson, James, 1947-",n78086409,22272314,Q311671,1,1,9/30/07,86090501,416,4764,,69931644,YOU’VE BEEN WARNED,8,2007
7408,Therese Anne Fowler,,,,,10,10,4/14/13,,,,,,Z,3,2013
7409,Carol Higgins Clark,"Clark, Carol Higgins",n91102490,76393464,Q2939843,12,12,4/27/08,166373203,36,2092,,10278445621,ZAPPED,1,2008
741,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,5,8,1/19/92,24373291,186,2645,,7895860,BLINDSIGHT,5,1992
7410,David Baldacci,"Baldacci, David",n95052956,102339955,Q495420,1,1,11/20/11,709669396,313,4596,,1039973563,ZERO DAY,7,2011
7411,William Gibson,"Gibson, William, 1948-",n85146890,109517110,Q188987,9,9,9/26/10,505419399,187,1707,,478152398,ZERO HISTORY,2,2010
7412,Clive Cussler and Graham Brown,"Wilets, Bernard",n50017301,272995585,,4,4,6/16/13,913075875,0,151,,370377658,ZERO HOUR,3,2013
7413,Don DeLillo,"DeLillo, Don",n79059951,17253973,Q310048,12,13,5/22/16,919341938,157,2400,,2830803010,ZERO K,2,2016
7414,Charles G. Norris,"Norris, Charles G. (Charles Gilman), 1881-1945",n80139352,37070982,Q5078044,3,3,5/29/33,2107483,11,256,,3639199,ZEST,2,1933
7415,Colson Whitehead,"Whitehead, Colson",n98027019,69151887,Q509662,16,16,11/6/11,699763904,374,2146,,774105278,ZONE ONE,1,2011
7416,James Patterson and Michael Ledwidge,,,,,2,2,9/23/12,,,,,,ZOO,6,2012
7417,Ernie Kovacs,"Kovacs, Ernie, 1919-1962",n50000174,61757039,Q990890,16,16,12/15/57,777280,2,129,,1693697,ZOOMAR,2,1957
7418,Nikos Kazantzakis,"Kazantzakis, Nikos, 1883-1957",n79100889,14771803,Q214622,8,13,5/10/53,665592,83,3430,,893621742,ZORBA THE GREEK,9,1953
7419,Isabel Allende,"Allende, Isabel",n84145691,61556825,Q83566,12,12,5/29/05,58604563,78,3268,,871078,ZORRO,4,2005
742,Stephen King,"King, Stephen, 1947-",n79063767,97113511,Q39829,9,9,6/13/10,601002343,349,1134,,1154108040,BLOCKADE BILLY,2,2010
7420,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,1,5/15/88,16901100,244,3668,,10183723,ZOYA,23,1988
7421,Philip Roth,"Roth, Philip",n79125808,100235370,Q187019,15,15,7/5/81,7307132,72,3147,,450582,ZUCKERMAN UNBOUND,1,1981
7422,Sue Grafton,"Grafton, Sue",n81098191,113386374,Q234865,1,1,8/1/04,54693097,361,5583,,4820468960,“R” IS FOR RICOCHET,7,2004
7423,Sue Grafton,"Grafton, Sue",n81098191,113386374,Q234865,1,1,12/25/05,60550855,380,5916,,4820379011,“S” IS FOR SILENCE,11,2005
7424,Sue Grafton,"Grafton, Sue",n81098191,113386374,Q234865,1,1,12/23/07,154688709,386,5732,,105010923,“T” IS FOR TRESPASS,9,2007
7425,Sue Grafton,"Grafton, Sue, 1940-",n81098191,113386374,Q234865,1,1,12/20/09,311777740,487,5379,,190781875,“U” IS FOR UNDERTOW,7,2009
7426,Sue Grafton,"Grafton, Sue, 1940-2017",n81098191,113386374,Q234865,3,3,12/4/11,707969100,226,4877,,917585414,“V” IS FOR VENGEANCE,6,2011
7427,Sue Grafton,"Grafton, Sue",n81098191,113386374,Q234865,1,1,9/29/13,837144093,310,4408,,1367694229,“W” IS FOR WASTED,5,2013
7428,Sue Grafton,"Grafton, Sue, 1940-2017,",n81098191,113386374,Q234865,7,7,10/11/15,912140834,253,4265,,2543434694,"“X,”",1,2015
7429,Sue Grafton,"Grafton, Sue, 1940-2017,",n81098191,113386374,Q234865,1,1,9/13/15,912140834,253,4265,,2543434694,“X”,4,2015
743,Anne Rice,"Rice, Anne",n79068491,111989334,Q184785,5,5,11/4/01,46935938,199,2673,,8652,BLOOD AND GOLD,6,2001
7430,Sue Grafton,"Grafton, Sue,",n81098191,113386374,Q234865,1,1,9/10/17,969827230,237,3970,,4525612736,“Y” IS FOR YESTERDAY,6,2017
744,W. E. B. Griffin,"Griffin, W. E. B.",n86011947,305233686,,10,10,1/26/97,34663306,145,2340,,598541,BLOOD AND HONOR,4,1997
745,W.E.B. Griffin,"Griffin, W. E. B.",n86011947,305233686,,12,12,1/19/97,34663306,145,2340,,598541,BLOOD AND HONOR,1,1997
746,Anne Rice,"Rice, Anne, 1941-",n79068491,111989334,Q184785,5,5,11/16/03,51020425,230,2893,,686911,BLOOD CANTICLE,5,2003
747,Anne Rice,"Rice, Anne, 1941-2021,",n79068491,111989334,Q184785,5,5,10/21/18,1019854677,175,2006,,5292212297,BLOOD COMMUNION,1,2018
748,Kay Hooper,"Hooper, Kay",n87862357,12319899,Q440793,9,9,1/20/08,144556755,233,2713,,102714013,BLOOD DREAMS,3,2008
749,J.R. Ward,"Ward, J. R.",n85319010,309753643,Q468550,9,9,1/28/18,1007504542,164,1352,,4061775762,BLOOD FURY,1,2018
75,Stephen Becker,"Becker, Stephen D., 1927-1999",n50006926,71387122,Q56000401,6,10,2/7/65,313667,10,795,,60126473,A COVENANT WITH DEATH,10,1965
750,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,11,11,11/8/09,316019531,100,3501,,193878541,BLOOD GAME,1,2009
751,James Rollins,"Rollins, James, 1961-",no99061918,99034801,Q467404,11,11,3/1/15,896806802,83,1750,,2232831301,BLOOD INFERNAL,1,2015
752,Nevada Barr,"Barr, Nevada",n82232286,17923584,Q447404,14,14,2/18/01,44632933,193,2946,,579999314,BLOOD LURE,3,2001
753,Greg Iles,"Iles, Greg",n92107079,72241064,Q1349027,8,8,3/6/05,56482049,102,3067,,366151,BLOOD MEMORY,3,2005
754,Laurell K. Hamilton,"Hamilton, Laurell K",no93020197,39520379,Q298229,1,1,6/15/08,180754785,238,1909,,796468798,BLOOD NOIR,4,2008
755,Alan Furst,"Furst, Alan",n79096848,42765532,Q2830508,11,11,9/15/02,49553757,164,1855,,198990846,BLOOD OF VICTORY,2,2002
756,Jo Nesbo,"Nesbø, Jo, 1960-",n2002049296,44460209,Q202693,9,9,4/26/15,898433446,317,2587,,2251419803,BLOOD ON SNOW,2,2015
757,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,10,10,11/3/02,49226224,180,3073,,701994,BLOOD ORCHID,1,2002
758,Phillip Gibbs,,,,,9,9,10/21/35,,,,,,BLOOD RELATIONS,1,1935
759,Kay Hooper,"Hooper, Kay",n87862357,12319899,Q440793,4,4,2/14/10,368020672,322,2508,,349150606,BLOOD TIES,1,2010
76,Colleen McCullough,"McCullough, Colleen, 1937-",n50007725,113178953,Q228801,10,13,5/12/85,11623007,51,2183,,1807162976,A CREED FOR THE THIRD MILLENNIUM,9,1985
760,Michael Connelly,"Connelly, Michael, 1956-",n91020332,19745715,Q313193,5,8,3/22/98,37211400,429,3624,,612479,BLOOD WORK,7,1998
761,Karen Marie Moning,"Moning, Karen Marie",no99018581,3578725,Q454920,9,9,11/4/07,171021598,421,2276,,113690854,BLOODFEVER,2,2007
762,Terry Brooks,"Brooks, Terry",n81119593,73911214,Q318845,7,7,3/31/13,798058778,247,1678,,1183875118,BLOODFIRE QUEST,2,2013
763,James Rollins,"Rollins, James, 1961-",no99061918,99034801,Q467404,3,3,7/15/12,795505408,169,2419,,1122062441,BLOODLINE,3,2012
764,Sidney Sheldon,"Sheldon, Sidney",n80032212,100259983,Q105118,1,5,2/12/78,3345201,188,2684,,435548,BLOODLINE,26,1978
765,John Sandford,"Sandford, John",n88201495,112432108,Q1701679,5,5,10/20/19,1099449509,154,3195,,9077169107,BLOODY GENIUS,2,2019
766,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,4,4,4/13/14,869920781,260,3125,,4760273161,BLOSSOM STREET BRIDES,3,2014
767,Patricia Cornwell,"Cornwell, Patricia Daniels",n82218798,36976332,Q231467,1,1,11/2/03,52891481,346,5327,,691220,BLOW FLY,13,2003
768,Catherine Coulter,"Coulter, Catherine",n81100799,84052393,Q2941863,6,6,7/4/04,54775920,194,4114,,392148575,BLOWOUT,4,2004
769,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,1,2/7/16,912140654,296,3900,,2611688217,BLUE,5,2016
77,Robert Jordan,"Jordan, Robert, 1948-2007",n95103132,79096089,Q166351,2,2,6/23/96,33819178,121,3225,,3769597235,A CROWN OF SWORDS,8,1996
770,Patrick O'Brian,"O'Brian, Patrick, 1914-2000",n79018905,99981648,Q355438,11,15,11/14/99,42291109,19,1721,,5090359785,BLUE AT THE MIZZEN,6,1999
771,Frances Parkinson Keyes,"Keyes, Frances Parkinson, 1885-1970",n50045818,44300783,Q5478889,3,12,2/3/57,507485,10,1063,,1456346,BLUE CAMELLIA,37,1957
772,Alice Hoffman,"Hoffman, Alice",n80046698,85550312,Q452722,6,6,8/12/01,46501135,104,2943,,6354830,BLUE DIARY,6,2001
773,Mary Oliver,"Oliver, Mary, 1935-2019",n82140034,92313202,Q454836,15,15,11/2/14,870919766,9,995,,1791461105,BLUE HORSES,1,2014
774,F. Van Wyck Mason,"Mason, F. van Wyck (Francis van Wyck), 1901-1978",n80067551,57912804,Q4309918,10,12,11/21/54,288009,23,694,,365914308,BLUE HURRICANE,13,1954
775,Douglas Preston and Lincoln Child,,,,,5,5,11/30/14,,,,,,BLUE LABYRINTH,4,2014
776,Lee Child,"Child, Lee,",n96077849,100304282,Q333719,1,1,11/24/19,1108811440,178,3737,,8957205040,BLUE MOON,11,2019
777,Robert B. Parker,"Parker, Robert B., 1932-2010",n79063642,101763416,Q550819,6,6,7/2/06,62493597,179,3681,,374393172,BLUE SCREEN,3,2006
778,Anne Lamott,"Lamott, Anne",n80041446,100941893,Q2838773,16,16,10/27/02,49225989,68,2123,,784063,BLUE SHOE,1,2002
779,Alexander McCall Smith,,,,,2,2,5/7/06,,,,,,BLUE SHOES & HAPPINESS,6,2006
78,Tom Hegg,"Hegg, Tom",no95007463,41420397,Q7816152,11,15,1/17/93,14366766,21,890,,55216,A CUP OF CHRISTMAS TEA,9,1993
780,Gael Greene,"Greene, Gael",n82001523,17695014,Q15211257,6,8,11/14/76,2284026,19,417,,435518,"BLUE SKIES, NO CANDY",8,1976
781,Nora Roberts,"Roberts, Nora",n84034440,66448023,Q231356,2,2,10/23/05,57530236,406,4643,,35175,BLUE SMOKE,5,2005
782,Lisa Kleypas,"Kleypas, Lisa,",no97023731,42688720,Q2468256,14,14,4/13/08,166390127,85,2746,,112913547,BLUE-EYED DEVIL,1,2008
783,Robert B. Parker,"Parker, Robert B., 1932-2010",n79063642,101763416,Q550819,9,9,5/23/10,456171726,199,3340,,572496284,BLUE-EYED DEVIL,1,2010
784,Kurt Vonnegut,"Vonnegut, Kurt",n79062641,71398958,Q49074,8,14,11/1/87,15859716,228,3406,,133007,BLUEBEARD,11,1987
785,Tess Gerritsen,"Gerritsen, Tess",n85335215,101994701,Q6950,12,12,9/5/04,55505166,479,3786,,801364,BODY DOUBLE,3,2004
786,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,5,5,4/14/02,48258732,298,3613,,758323,BODY OF LIES,4,2002
787,Anita Shreve,"Shreve, Anita",n84219960,32082253,Q460425,6,6,5/13/07,71800554,336,3736,,58676838,BODY SURFING,5,2007
788,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,9,9,9/19/10,526057526,516,3162,,552724560,BODY WORK,1,2010
789,Legette Blythe,"Blythe, LeGette, 1900-1993",n50008594,91263832,Q104398356,16,16,3/13/49,1700355,1,330,,197916665,BOLD GALILEAN,1,1949
79,Tom Hegg,"Hegg, Tom",no95007463,41420397,Q7816152,13,13,12/31/95,14366766,21,890,,55216,A CUP OF CHRISTMAS TEA,1,1995
790,Dick Francis,"Francis, Dick",n79135492,24601518,Q314929,3,11,3/15/87,14240675,159,2836,,6344405,BOLT,13,1987
791,Catherine Coulter,"Coulter, Catherine",n81100799,84052393,Q2941863,5,5,7/28/13,819376799,166,3409,,12138462939,BOMBSHELL,3,2013
792,Marrijane and Joseph Hayes,,,,,15,15,2/24/57,,,,,,BON VOYAGE,1,1957
793,Faye Kellerman,"Kellerman, Faye",n85142284,44481519,Q268466,12,12,3/19/17,951070540,165,2476,,3099579172,BONE BOX,1,2017
794,Patricia Briggs,"Briggs, Patricia",no95048954,70112022,Q372737,3,3,2/22/09,233548305,248,1825,,139722107,BONE CROSSED,4,2009
795,Randy Wayne White,"White, Randy Wayne",n88246803,102907844,Q7292502,7,7,3/23/14,849719013,172,2089,,3945358492,BONE DEEP,1,2014
796,Ted Dekker,"Dekker, Ted, 1962-",n00026099,102152576,Q1942017,10,10,5/3/09,243675113,282,2589,,141638609,BONEMAN'S DAUGHTERS,1,2009
797,Jonathan Kellerman,"Kellerman, Jonathan",n79116770,2559502,Q1349245,4,4,11/9/08,192080537,375,3811,,140720584,BONES,3,2008
798,Kathy Reichs,Reichs Kathy,n82144118,85377433,Q298221,4,4,9/16/12,759912700,156,3674,,1101340201,BONES ARE FOREVER,2,2012
799,Kathy Reichs,"Reichs, Kathy",n82144118,85377433,Q298221,4,4,10/12/14,880122426,267,3261,,1594490606,BONES NEVER LIE,2,2014
8,Robert Gover,,,,,4,15,12/2/62,,,,,,$100 MISUNDERSTANDING,16,1962
80,Anthony Powell,,,,,16,16,2/18/62,,,,,,A DANCE TO THE MUSIC OF TIME: The Kindly Ones,2,1962
800,Kathy Reichs,"Reichs, Kathy,",n82144118,85377433,Q298221,7,7,9/15/13,828850622,149,3276,,1379193875,BONES OF THE LOST,1,2013
801,Kathy Reichs,"Reichs, Kathy",n82144118,85377433,Q298221,3,4,9/16/07,80916962,127,4359,,65822565,BONES TO ASHES,4,2007
802,Dorothy Canfield,"Fisher, Dorothy Canfield",n50005248,34577709,Q5298346,2,2,12/4/33,172003,1,380,,135416,BONFIRE,1,1933
803,Francoise Sagan,"Sagan, Françoise, 1935-2004",n79021390,96464325,Q1646,1,13,3/20/55,27687680,131,4093,,47554881,BONJOUR TRISTESSE,38,1955
804,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,3,3,11/6/11,707969531,82,3583,,917400240,BONNIE,2,2011
805,Patricia Cornwell,"Cornwell, Patricia Daniels",n82218798,36976332,Q231467,1,1,11/11/07,155126690,322,5323,,57063398,BOOK OF THE DEAD,10,2007
806,Kit Williams,"Williams, Kit",n80096068,167380205,Q6417490,8,8,6/17/84,244120341,0,12,,141971164,BOOK WITHOUT A NAME,3,1984
807,Christopher Buckley,"Buckley, Christopher, 1952-",n86012212,66529495,Q1086549,15,15,4/22/07,70885026,185,1567,,796481490,BOOMSDAY,1,2007
808,Kenneth Roberts,"Roberts, Kenneth Lewis, 1885-1957",n50048902,106968334,Q346729,5,9,1/22/56,6847236,671,1331,,1463087,BOON ISLAND,16,1956
809,Robert James Waller,"Waller, Robert James, 1939-2017",n88040570,2541537,Q1394609,2,3,2/26/95,30891634,79,2893,,7241823,BORDER MUSIC,18,1995
81,George R. R. Martin,"Martin, George R. R.",n80160390,98636170,Q181677,1,1,7/31/11,191922936,549,4505,,141291139,A DANCE WITH DRAGONS,86,2011
810,Nevada Barr,"Barr, Nevada",n82232286,17923584,Q447404,7,7,4/26/09,261176621,227,3035,,3943783183,BORDERLINE,1,2009
