id	author	author_authorized_heading	author_lccn	author_viaf	author_wikidata	best_rank	debut_rank	first_week	oclc	oclc_eholdings	oclc_holdings	oclc_isbn	oclc_owi	title	total_weeks	year
2661	Garrison Keillor	Keillor, Garrison	n81079537	79812213	Q183031	2	4	1987-10-04	16227460.0	118	3486	0670820121	395277	LEAVING HOME	21	1987
2662	Jodi Picoult	Picoult, Jodi, 1966-	n91118775	37821799	Q234443	1	1	2014-11-02	884139270.0	433	4931	9780345544926	1847415821	LEAVING TIME	12	2014
2663	J. A. Jance					10	10	2012-02-26						LEFT FOR DEAD	1	2012
2664	 James A. Michener	Michener, James A. (James Albert), 1907-1997	n79058583	34460537	Q361653	13	13	1987-11-08	15790997.0	93	3548	0394565266	20813825	LEGACY	1	1987
2665	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	8	8	2010-10-17	496956820.0	429	4229	9780385343138	506174616	LEGACY	2	2010
2666	James A. Michener	Michener, James A. (James Albert), 1907-1997	n79058583	34460537	Q361653	3	6	1987-09-06	15790997.0	93	3548	0394565266	20813825	LEGACY	17	1987
2667	Jude Deveraux	Deveraux, Jude	n83225061	120685207	Q435326	8	11	1996-09-29	35118321.0	90	2769	0671744615	6428742	LEGEND	5	1996
2668	William Peter Blatty	Blatty, William Peter	n50009887	4926864	Q540784	15	15	1983-09-04	9392479.0	46	1446	0671470450	4919648667	LEGION	1	1983
2669	Bret Easton Ellis	Ellis, Bret Easton	n84126827	49243962	Q241583	12	13	1985-09-15	11650489.0	152	2168	0671543296	180786	LESS THAN ZERO	3	1985
267	Geoffrey Jenkins	Jenkins, Geoffrey, 1920-2001	n50038465	31998069	Q5254450	16	16	1960-03-06	1381640.0	19	465		374602329	A TWIST OF SAND	2	1960
2670	Paul Bowles	Bowles, Paul, 1910-1999,	n79043627	112464042	Q358342	9	16	1952-03-16	49261329.0	9	1257	1931082197	8909294530	LET IT COME DOWN	5	1952
2671	Taylor Caldwell	Caldwell, Taylor, 1900-1985	n80126302	17220157	Q445429	2	6	1949-08-21	11378047.0	49	1077		20892057	LET LOVE COME LAST	23	1949
2672	Richard Ford	Ford, Richard, 1944-	n80113050	109503268	Q547794	14	14	2014-11-23	870564130.0	154	1586	9780061692062	4080357844	LET ME BE FRANK WITH YOU	1	2014
2673	Mary Higgins Clark	Clark, Mary Higgins	n80007955	100252785	Q231736	2	2	1995-05-14	32091232.0	146	3916	9780684803968	196798025	LET ME CALL YOU SWEETHEART	15	1995
2674	Willard Motley	Motley, Willard, 1909-1965	n86034291	54167278	Q2576637	16	16	1958-09-07	308264.0	11	571		1363297	LET NO MAN WRITE MY EPITAPH	1	1958
2675	Sandra Brown	Brown, Sandra, 1948-	n88012222	114156159	Q258096	2	2	2011-10-09	707964788.0	120	3791	9781455501472	836575916	LETHAL	4	2011
2676	Linda Fairstein	Fairstein, Linda A	n93026108	85486730	Q6551554	15	15	2009-03-08	229342637.0	196	2436	9780385523998	255579075	LETHAL LEGACY	1	2009
2677	Jackie Collins	Collins, Jackie	n79113048	100253982	Q1837775	7	9	2000-07-30	44529064.0	93	1873	0684850311	2550225736	LETHAL SEDUCTION	3	2000
2678	Robert Galbraith	Galbraith, Robert	n2013043083	289698481	Q110929251	1	1	2018-10-07	1046657764.0	177	3243	9780316422734	5346005764	LETHAL WHITE	4	2018
2679	Pearl S. Buck					2	12	1957-07-28	280740.0	370	1942		195986881	LETTER FROM PEKING	18	1957
268	L. Ron Hubbard and Dave Wolverton					7	11	1999-07-18						A VERY STRANGE TRIP	2	1999
2680	Philip Roth	Roth, Philip	n79125808	100235370	Q187019	9	12	1962-07-08	292028.0	94	2092	039443305X	461894	LETTING GO	11	1962
2681	J.D. Robb	Robb, J. D., 1950-	n95081025	43552467		1	1	2018-09-23	1016968504.0	96	3491	9781250161567	4684364315	LEVERAGE IN DEATH	4	2018
2682	Martha Gellhorn	Gellhorn, Martha, 1908-1998	n79122711	7519340	Q120085	4	4	1944-02-13	1277631.0	13	361		49234956	LIANA	1	1944
2683	James Patterson and Candice Fox					2	2	2019-02-03						LIAR LIAR	5	2019
2684	Eric Jerome Dickey	Dickey, Eric Jerome	n96036221	75578653	Q5386815	10	14	2000-07-16	43095854.0	139	1462	0525944834	905728	LIAR'S GAME	5	2000
2685	Stephen Coonts	Coonts, Stephen, 1946-	n85300718	9870690	Q715692	7	7	2003-02-23	51022955.0	72	2479	031228361X	677071	LIBERTY	2	2003
2686	Don DeLillo	DeLillo, Don	n79059951	17253973	Q310048	9	13	1988-08-14	17510108.0	114	3223	0670823171	15555393	LIBRA	5	1988
2687	John Gardner	Gardner, John, 1926-2007	n78041311	110081076	Q1383799	9	13	1981-05-24	7283729.0	73	1534	0399901183	112208515	LICENSE RENEWED	13	1981
2688	Amanda Quick	Quick, Amanda	n91026387	106085381	Q438345	16	16	2005-06-26	56532624.0	108	2803	0399152881	9424	LIE BY MOONLIGHT	1	2005
2689	William Styron	Styron, William, 1925-2006	n79022959	71398096	Q245257	7	9	1951-09-30	292073.0	153	3470		61140599	LIE DOWN IN DARKNESS	10	1951
269	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	10	10	2020-08-02	1107443103.0	135	2998	9780399181368	9376785837	A WALK ALONG THE BEACH	2	2020
2690	Ken Follett	Follett, Ken	n78037365	64005683	Q210669	1	3	1986-02-02	12749507.0	343	4057	0688058914	348506	LIE DOWN WITH LIONS	24	1986
2691	C.S. Forester	Forester, C. S. (Cecil Scott), 1899-1966	n50024850	82444721	Q430182	5	8	1952-04-20	364436.0	47	3110	0316290637	447839	LIEUTENANT HORNBLOWER	13	1952
2692	Kate Atkinson	Atkinson, Kate	n95087301	59219639	Q272622	3	3	2013-04-21	806015209.0	356	4110	9780316176484	1173364346	LIFE AFTER LIFE	8	2013
2693	John P. Marquand	Marquand, John P. (John Phillips), 1893-1960	n79061320	7473159	Q1190579	6	13	1957-07-07	288732.0	1	702		4160580844	LIFE AT HAPPY KNOLL	13	1957
2694	Chuck Wendig	Wendig, Chuck	no2011187754	301822590	Q21512147	9	9	2016-07-31	945961054.0	35	768	9781101966938	3443866618	LIFE DEBT: AFTERMATH	1	2016
2695	Dean Koontz	Koontz, Dean R. (Dean Ray), 1945-	n79081582	110880758	Q272076	4	8	2004-12-26	56362935.0	273	3679	9780553804140	888563	LIFE EXPECTANCY	5	2004
2696	Dan Jenkins	Jenkins, Dan	n50028068	56740947	Q5213748	7	13	1984-11-18	11067819.0	51	799	0671460242	895843966	LIFE ITS OWNSELF	15	1984
2697	Yann Martel	Martel, Yann, 1963-	n94009985	85372278	Q13914	10	13	2002-12-29	47893052.0	891	9834	0151008116	54357685	LIFE OF PI	12	2002
2698	Elizabeth Forsythe Hailey	Hailey, Elizabeth Forsythe	n77019447	52612016	Q5362785	11	12	1982-11-07	8410887.0	62	1077	0440049245	375569344	LIFE SENTENCES	13	1982
2699	Elizabeth Forsythe Halley					12	12	1983-03-27						LIFE SENTENCES	1	1983
27	James Patterson and Chris Tebbetts					3	3	2020-08-16						1ST CASE	5	2020
270	Nelson Algren	Algren, Nelson, 1909-1981	n50033341	44294455	Q547914	8	12	1956-06-10	467163.0	59	1551		20068777	A WALK ON THE WILD SIDE	15	1956
2700	Clarence Day	Day, Clarence, 1874-1935	n50035207	61788205	Q1095394	6	6	1935-08-12	43848461.0	77	3141		461897	LIFE WITH FATHER	1	1935
2701	Douglas Adams	Adams, Douglas, 1952-2001	n80076765	113230702	Q42	7	14	1982-10-31	8728425.0	361	3627	0517548747	48446501	LIFE, THE UNIVERSE AND EVERYTHING	21	1982
2702	James Patterson and Andrew Gross					1	1	2005-07-31						LIFEGUARD	10	2005
2703	Jan Karon	Karon, Jan, 1937-	n93107824	32784235	Q6149232	2	2	2005-11-27	61282074.0	246	4389	0670034533	9702096	LIGHT FROM HEAVEN	8	2005
2704	Jayne Ann Krentz	Krentz, Jayne Ann	n85135118	66032852	Q438345	6	6	2003-01-19	49386414.0	127	3262	0399149384	706002	LIGHT IN SHADOW	5	2003
2705	Agatha Young	Young, Agatha, 1898-1974	no90021716	3121161211988740070002	Q66788578	14	14	1948-08-29	3879654.0	10	305		2517238368	LIGHT IN THE SKY	1	1948
2706	James Lee Burke	Burke, James Lee	n85019637	110621918	Q982095	5	5	2013-08-11	833630459.0	83	3159	9781476710761	1213551249	LIGHT OF THE WORLD	3	2013
2707	Anita Shreve	Shreve, Anita	n84219960	32082253	Q460425	8	8	2004-10-31	55019468.0	237	4396	0316781487	196105530	LIGHT ON SNOW	6	2004
2708	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	3	3	1995-07-30	31605068.0	193	3401	0385314884	632194	LIGHTNING	11	1995
2709	Dean R. Koontz	Koontz, Dean R. (Dean Ray) Schriftsteller, 1945-	n79081582	110880758	Q272076	6	15	1988-01-24	16525564.0	193	3053	0399133194	698442	LIGHTNING	11	1988
271	Nicholas Sparks	Sparks, Nicholas	n93080658	117604749	Q219377	4	6	1999-10-24	40632254.0	429	6046	0446525537	4980	A WALK TO REMEMBER	22	1999
2710	Archie Binns	Binns, Archie, 1899-1971	n89629154	38520962	Q4786618	3	6	1934-09-10	280367.0	3	252		62702037	LIGHTSHIP	3	1934
2711	David Weber	Weber, David, 1952-	n96016522	171240	Q588653	5	5	2014-03-09	852957208.0	50	1113	9780765321565	1782791942	LIKE A MIGHTY ARMY	1	2014
2712	Laura Esquivel	Esquivel, Laura, 1950-	nr91008741	113190161	Q230586	3	10	1993-04-18	25164505.0	189	4782	0385420161	4916810130	LIKE WATER FOR CHOCOLATE	61	1993
2713	Marilynne Robinson	Robinson, Marilynne	n80090696	16729	Q253926	4	4	2014-10-26	863100259.0	273	3982	9780374187613	1872009861	LILA	7	2014
2714	Robert M. Pirsig	Pirsig, Robert M.	n83231586	78757182	Q366575	10	11	1991-11-17	23732047.0	59	1750	0553077376	561919	LILA	7	1991
2715	Martha Hall Kelly	Kelly, Martha Hall	n2016003138	48145541823996600181	Q106476945	13	15	2016-04-24	913844776.0	330	3576	9781101883075	2860510774	LILAC GIRLS	4	2016
2716	J.R. Salamanca	Salamanca, J. R.	n85235957	42076174	Q6106879	12	12	1961-09-17	1450842.0	34	513		2291350	LILITH	1	1961
2717	Susan Isaacs	Isaacs, Susan, 1943-	n77008249	101356043	Q3334185	8	8	1996-07-21	34576831.0	68	2471	0060176075	196644814	LILY WHITE	10	1996
2718	Gore Vidal	Vidal, Gore, 1925-2012,	n79040150	98281411	Q167821	2	7	1984-06-24	10229876.0	156	4507	0394528956	196659954	LINCOLN	33	1984
2719	George Saunders	Saunders, George, 1958-	n95046060	49395618	Q1251926	1	1	2017-03-05	942885124.0	346	4556	9780812995343	2943445470	LINCOLN IN THE BARDO	8	2017
272	Lisa Kleypas	Kleypas, Lisa	no97023731	42688720	Q2468256	9	9	2008-11-02	213451445.0	90	1842	9780312533786	131408532	A WALLFLOWER CHRISTMAS	1	2008
2720	W. E. B. Griffin	Griffin, W. E. B.	n86011947	305233686		3	12	1992-01-26	24469238.0	109	2031	0399136711	1976610	LINE OF FIRE	8	1992
2721	Sharon Kay Penman	Penman, Sharon Kay	n81142810	67354691	Q7490109	12	12	2011-10-23	706017174.0	94	1532	9780399157851	1106523637	LIONHEART	1	2011
2722	Candace Bushnell	Bushnell, Candace	n96041734	101699170	Q254820	6	6	2005-09-25	58563200.0	212	2153	0786868198	902566	LIPSTICK JUNGLE	4	2005
2723	Stephen King					1	1	2006-11-12	70131202.0	155	5453	9780743289412	837159011	LISEY'S STORY	7	2006
2724	Stephen King					8	8	2007-01-07	70131202.0	155	5453	9780743289412	837159011	LISEY’S STORY	2	2007
2725	Marghanita Laski	Laski, Marghanita, 1915-1988	n50046897	108925787	Q6760327	15	16	1950-01-22	1236887.0	32	588		37862186	LITTLE BOY LOST	3	1950
2726	Tom Perrotta	Perrotta, Tom 1961-	n93096516	37124181	Q2055564	13	16	2004-04-04	52721112.0	113	2129	0312315716	675789	LITTLE CHILDREN	2	2004
2727	Jennifer Weiner	Weiner, Jennifer	n00030227	24815905	Q328338	7	7	2004-10-03	56416717.0	101	2899	0743470095	16696051	LITTLE EARTHQUAKES	3	2004
2728	Celeste Ng	Ng, Celeste	n2013065418	20146635715841982875	Q18763622	4	7	2017-10-01	969973342.0	385	5033	9780735224292	4039949679	LITTLE FIRES EVERYWHERE	48	2017
2729	Temple Bailey	Bailey, Temple, 1869-1953	no92024749	272176935	Q7698436	3	3	1932-08-01	1817493.0	1	74		2626591	LITTLE GIRL LOST	1	1932
273	Lee Child	Child, Lee	n96077849	100304282	Q333719	1	1	2012-09-30	772137972.0	437	4233	9780385344333	1106840651	A WANTED MAN	6	2012
2730	Walter Mosley	Mosley, Walter	n88221921	4979209	Q188117	15	15	2013-06-02	809411637.0	186	2157	9780385535984	1166901593	LITTLE GREEN	1	2013
2731	Hans Fallada	Fallada, Hans 1893-1947	n50059889	24639475	Q76539	1	1	1933-06-12	1263342.0	272	3350		2187332	LITTLE MAN, WHAT NOW?	9	1933
2732	Patrick Dennis	Dennis, Patrick, 1921-1976	n50008684	36960012	Q222708	4	16	1961-11-05	413085.0	51	553		507765	LITTLE ME	25	1961
2733	Booth Tarkington	Tarkington, Booth, 1869-1946	n79078124	54154708	Q893138	7	7	1934-12-24	1227062.0	3	429		2125345	LITTLE ORVIE	1	1934
2734	Walter Mosley	Mosley, Walter	n88221921	4979209	Q188117	15	16	2004-07-25	53331028.0	275	2558	0316073032	1003992	LITTLE SCARLET	2	2004
2735	Dennis Lehane	Lehane, Dennis	n94037390	10004693	Q311744	8	8	2012-10-21	794214253.0	252	3107	9780060004873	1110818113	LIVE BY NIGHT	2	2012
2736	Gore Vidal	Vidal, Gore, 1925-2012	n79040150	98281411	Q167821	12	14	1992-10-04	25410356.0	30	1588	0679416110	327291	LIVE FROM GOLGOTHA	2	1992
2737	Iris Johansen	Johansen, Iris	n87851552	41851486	Q298651	11	11	2014-05-18	846545533.0	57	2984	9781250020048	1356292031	LIVE TO SEE TOMORROW	1	2014
2738	Lisa Gardner	Gardner, Lisa	n97115649	46905313	Q1028373	10	10	2010-08-01	462880113.0	450	4020	9780553807240	4820351708	LIVE TO TELL	2	2010
2739	Harlan Coben	Coben, Harlan, (1962- )	n88243676	116846308	Q318099	1	1	2011-04-10	639159592.0	474	4630	9780525952060	591633	LIVE WIRE	4	2011
274	Anita Shreve	Shreve, Anita	n84219960	32082253	Q460425	5	5	2005-10-30	60454326.0	267	4101	0316738999	43202111	A WEDDING IN DECEMBER	5	2005
2740	Anne Parrish	Parrish, Anne, 1888-1957	no2004104911	79290722	Q565684	2	2	1932-02-22	2935884.0	0	86		6988233	LOADS OF LOVE	3	1932
2741	Gunter Grass					9	9	1970-05-10						LOCAL ANESTHETIC	2	1970
2742	Riley Sager	Sager, Riley	n2016054775	183153061321419201830	Q99395425	9	9	2019-07-21	1056479011.0	157	2341	9781524745141	5479315685	LOCK EVERY DOOR	1	2019
2743	Tom Clancy with Mark Greaney					2	2	2012-01-01						LOCKED ON	7	2012
2744	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	3	3	2009-05-10	276819217.0	318	2710	9780399155789	3943717226	LOITERING WITH INTENT	4	2009
2745	Vladimir Nabokov	Nabokov, Vladimir Vladimirovich, 1899-1977	n81015312	27069388	Q36591	1	12	1958-08-31	289704.0	287	4798	0679410430	11575702345	LOLITA	54	1958
2746	Edward Rutherfurd	Rutherfurd, Edward	n86052168	34666	Q526927	5	14	1997-06-08	36528386.0	205	2909	0517591812	546621	LONDON	18	1997
2747	James Patterson	Patterson, James 1947-	n78086409	22272314	Q311671	1	1	2004-11-28	56012146.0	467	4958	9780316710596	17076012	LONDON BRIDGES	11	2004
2748	Martin Amis	Amis, Martin	n50021590	36913662	Q310176	12	12	1990-04-08	20797616.0	136	2139	0517577186	1034286	LONDON FIELDS	1	1990
2749	Len Deighton	Deighton, Len, 1929-	n79075579	273905397	Q505274	9	15	1985-12-15	12215498.0	135	2208	0394549376	4847676	LONDON MATCH	10	1985
275	Maeve Binchy	Binchy, Maeve, 1940-2012	n82128447	113069974	Q152690	1	1	2013-03-03	818292968.0	365	4387	9780307273574	1120970298	A WEEK IN WINTER	9	2013
2750	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	2	3	2001-04-29	44979778.0	222	4006	0385335377	6494999	LONE EAGLE	8	2001
2751	Jodi Picoult	Picoult, Jodi, 1966-	n91118775	37821799	Q234443	1	1	2012-03-18	741542620.0	232	4426	9781439102749	1029369500	LONE WOLF	7	2012
2752	Fannie Hurst	Hurst, Fannie, 1889-1968	n80010314	34585051	Q275719	5	5	1942-01-19	2144477.0	2	190		4319330	LONELY PARADE	1	1942
2753	Larry McMurtry	McMurtry, Larry	n79027185	36935272	Q611672	4	13	1985-06-30	11812426.0	171	6339	0671504207	196780053	LONESOME DOVE	24	1985
2754	Liz Moore	Moore, Liz, 1983-	n2006067374	43730330	Q43325488	6	6	2020-01-26	1077578388.0	192	2339	9780525540670	5600292638	LONG BRIGHT RIVER	4	2020
2755	Harlan Coben	Coben, Harlan, 1962-	n88243676	116846308	Q318099	1	1	2009-04-19	233548991.0	390	5091	9780525951056	139722729	LONG LOST	5	2009
2756	C.J. Box	Box, C. J.	no98092865	102403163	Q856006	2	2	2020-03-22	1117456575.0	177	3264	9780525538233	9486603637	LONG RANGE	4	2020
2757	MacKinlay Kantor	Kantor, Mac Kinlay	n79140979	46839470	Q1226282	3	3	1934-04-16	1996449.0	31	872		51702351	LONG REMEMBER	5	1934
2758	David Baldacci	Baldacci, David	n95052956	102339955	Q495420	2	2	2018-12-02	1028521687.0	215	3798	9781538761571	4799800451	LONG ROAD TO MERCY	11	2018
2759	Hanama Tasaki	Tasaki, Hanama	nr95034602	51582732		14	14	1950-09-10	2494885.0	46	462		1234795	LONG THE IMPERIAL WAY	1	1950
276	John Irving	Irving, John, 1942-	n79135330	108238891	Q310379	1	11	1998-05-17	37955786.0	235	4499	0375501371	159443748	A WIDOW FOR ONE YEAR	20	1998
2760	J. A. Jance					10	10	2005-08-14						LONG TIME GONE	2	2005
2761	Susan Isaacs	Isaacs, Susan, 1943-	n77008249	101356043	Q3334185	9	9	2001-09-23	46472175.0	167	2665	0060195703	6623842	LONG TIME NO SEE	4	2001
2762	Dick Francis	Francis, Dick, 1920-2010	n79135492	24601518	Q314929	3	8	1990-10-28	21973161.0	146	3203	0399135812	4916476200	LONGSHOT	12	1990
2763	Lisa Scottoline	Scottoline, Lisa	no94008522	74583551	Q3242442	2	2	2009-05-03	262430218.0	112	3925	9780312380724	154440346	LOOK AGAIN	3	2009
2764	Janet Evanovich	Evanovich, Janet	n93124340	54180657	Q240547	1	1	2018-12-02	1049577570.0	3	2604	9780399179228	12440056619	LOOK ALIVE TWENTY-FIVE	7	2018
2765	Walter Baxter	Baxter, Walter, 1915-	no2003127875	39818960	Q7964267	14	16	1952-04-27	1258375.0	19	266		2179010	LOOK DOWN IN MERCY	2	1952
2766	Lisa Gardner	Gardner, Lisa	n97115649	46905313	Q1028373	5	5	2018-02-25	1004849045.0	218	3274	9781524742058	4214764111	LOOK FOR ME	4	2018
2767	Legrand Cannon	Cannon, LeGrand, Jr., 1899-1979	no2002089903	17677263	Q110177427	4	4	1942-11-09	387728.0	30	1162		141319061	LOOK TO THE MOUNTAIN	5	1942
2768	Belva Plain	Plain, Belva	n77009972	7976572	Q639041	15	15	2001-05-13	45463275.0	121	3265	0385334710	773897	LOOKING BACK	1	2001
2769	Judith Rossner	Rossner, Judith, 1935-2005	n50049730	76859889	Q10312711	1	10	1975-06-22	1195882.0	42	2243	067122025X	567979	LOOKING FOR MR. GOODBAR	36	1975
277	Richard Paul Evans	Evans, Richard Paul	n95047423	165087647	Q285876	6	6	2012-11-18	794605668.0	58	2780	9781451628036	1117987338	A WINTER DREAM	3	2012
2770	E.L. Doctorow	Doctorow, E. L., 1931-2015	n79021656	14768905	Q335232	4	15	1980-10-05	5830111.0	208	3193	039450691X	462944	LOON LAKE	25	1980
2771	Frederick Manfred	Manfred, Frederick Feikema, 1912-1994	n79018670	92118151	Q3087137	15	16	1954-11-28	9133446.0	25	905	0803281188	149461353	LORD GRIZZLY	6	1954
2772	C.S. Forester	Forester, C. S. (Cecil Scott), 1899-1966	n50024850	82444721	Q430182	5	13	1946-10-20	364434.0	63	3357	0316289086	447841	LORD HORNBLOWER	6	1946
2773	Diana Gabaldon	Gabaldon, Diana	n90697072	40164873	Q272492	8	8	2007-09-16	134992986.0	319	2812	9780385337496	4160616296	LORD JOHN AND THE BROTHERHOOD OF THE BLADE	2	2007
2774	Diana Gabaldon	Gabaldon, Diana	n90697072	40164873	Q272492	8	9	2003-10-19	51969039.0	349	3304	0385337477	4760289905	LORD JOHN AND THE PRIVATE MATTER	4	2003
2775	Robert Jordan	Jordan, Robert	n95103132	79096089	Q166351	4	6	1994-10-30	30893589.0	80	3183	9780312854287	114017416	LORD OF CHAOS	6	1994
2776	S. M. Stirling	Stirling, S. M.	n89650488	102011400	Q1368527	13	13	2012-09-23	775418648.0	76	907	9780451464767	1168736873	LORD OF MOUNTAINS	1	2012
2777	Andrew M. Greeley	M.Greeley, Andrew	n79054727	97864608	Q504923	6	13	1984-03-11	10208345.0	41	1903	0446512923	2898950	LORD OF THE DANCE	12	1984
2778	Elizabeth Peters	Peters, Elizabeth, 1927-2013	n79054629	38191925	Q451009	10	10	2001-05-20	46833594.0	18	1488	0380978849	12220516479	LORD OF THE SILENT	3	2001
2779	Samuel Shellabarger	Shellabarger, Samuel, 1888-1954	n85185731	24654866	Q6174593	1	12	1953-11-08	287611.0	20	1140		1317273	LORD VANITY	30	1953
278	Frank Yerby	Yerby, Frank, 1916-1991	n79053878	111981061	Q1444495	4	10	1951-05-27	291367.0	33	863		102192937	A WOMAN CALLED FANCY	22	1951
2780	Bernard Cornwell	Cornwell, Bernard	n80166076	76456606	Q446605	15	15	2007-02-11	68712334.0	244	2957	9780060888626	53105787	LORDS OF THE NORTH	1	2007
2781	Frank G. Slaughter	Slaughter, Frank G. (Frank Gill), 1908-2001	n79089585	103152570	Q934642	11	16	1959-08-30	3745540.0	45	761		119040773	LORENA	4	1959
2782	Joseph Kanon	Kanon, Joseph	n96099014	51834401	Q922760	14	14	1997-06-29	35750424.0	133	1935	0553062247	196799745	LOS ALAMOS	2	1997
2783	Eudura Welty					4	5	1970-05-10						LOSING BATTLES	14	1970
2784	James Patterson and James O. Born					2	2	2020-02-02						LOST	5	2020
2785	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	4	4	2019-07-14	1055684274.0	144	3147	9780399179471	5470880269	LOST AND FOUND	4	2019
2786	Jayne Ann Krentz	Krentz, Jayne Ann, 1948-	n85135118	66032852	Q438345	5	5	2001-02-04	44313482.0	97	3082	0399146695	45139	LOST AND FOUND	3	2001
2787	Nell Freudenberger	Freudenberger, Nell	n2003036463	222568144	Q6990009	14	14	2019-04-28	1032292939.0	103	1611	9780385352680	5416871268	LOST AND WANTED	1	2019
2788	Clive Cussler with Paul Kemprecos					2	2	2004-08-15						LOST CITY	6	2004
2789	Richard Paul Evans	Evans, Richard Paul	n95047423	165087647	Q285876	5	5	2011-11-20	747822334.0	54	2957	9781451628005	1077408098	LOST DECEMBER	3	2011
279	Etaf Rum	Rum, Etaf	no2019034586	23155343968906312936		8	8	2019-05-19	1088407854.0	151	1624	9780062699763	7181889047	A WOMAN IS NO MAN	1	2019
2790	Clive Cussler with Grant Blackwood					4	4	2010-09-19						LOST EMPIRE	4	2010
2791	James Hilton	Hilton, James, 1900-1954	n81004128	36944583	Q43227	1	5	1934-10-22	23047473.0	401	6348	0895773619	435446	LOST HORIZON	23	1934
2792	Sarah Addison Allen	Allen, Sarah Addison	n2007003448	60988526	Q16961273	5	5	2014-02-09	846545602.0	88	2506	9781250019806	1758907125	LOST LAKE	2	2014
2793	Margaret Mitchell	Mitchell, Margaret, 1900-1949	n50039200	27068921	Q173540	9	14	1996-05-26	34192604.0	18	1673	0684824280	572637	LOST LAYSEN	2	1996
2794	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	3	3	2003-04-20	50913555.0	422	4647	0316154601	195947392	LOST LIGHT	6	2003
2795	Martha Hall Kelly	Kelly, Martha Hall	n2016003138	48145541823996600181	Q106476945	3	3	2019-04-28	1044540759.0	146	2681	9781524796372	5598400361	LOST ROSES	7	2019
2796	Lisa Jackson	Jackson, Lisa	no91028092	50377559	Q476660	13	13	2008-04-13	191735133.0	300	2854	9780758211835	119440416	LOST SOULS	1	2008
2797	Kresley Cole	Cole, Kresley	n2005078781	79558728	Q456473	9	9	2012-01-29	709673213.0	100	1031	1439136823	1043291327	LOTHAIRE	1	2012
2798	Toni Morrison	Morrison, Toni	n80131379	109406177	Q72334	11	11	2003-11-16	52039575.0	261	4589	9780375409448	686883	LOVE	4	2003
2799	Joan Collins					17	17	1991-04-07						LOVE & DESIRE & HATE	1	1991
28	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2001-03-25	44728132.0	574	5527	0316666009	1379887439	1ST TO DIE	13	2001
280	Barbara Taylor Bradford	Bradford, Barbara Taylor, 1933-	n79018886	111572561	Q437224	10	14	1979-08-19	4593847.0	164	3141	0385120508	3761098	A WOMAN OF SUBSTANCE	7	1979
2800	Angela Mackail Thirkell	Thirkell, Angela, 1890-1961	n50014949	624145857922023020435	Q4762571	14	14	1948-11-28	2215569.0	3	627	9781559212045	401915067	LOVE AMONG THE RUINS	1	1948
2801	Noel Clad	Clad, Noel, 1923-1962	no2019129105	24156856475849602858		14	14	1959-07-05	1550984.0	1	166		2205530	LOVE AND MONEY	1	1959
2802	Paula McLain	McLain, Paula	no99087721	34098388	Q13564244	14	14	2018-05-27	1028604386.0	217	2555	9781101967386	4567301074	LOVE AND RUIN	1	2018
2803	John Jakes	Jakes, John, 1932-	n80035843	99848788	Q1258959	2	5	1984-10-21	10924093.0	288	2964	0151544964	4757647868	LOVE AND WAR	21	1984
