title,publication_year,genre,publisher,text_awards,nyt_bestseller,author_name,birth_year,gender,ethnicity_national_origin_group,race,birth_nation,native_foreign,immigrant_generation,immigration_year,nations,states,cities,education_level,degree,mfa,degree_institution,university_teacher,teaching_institution,author_awards,scholarship_title,scholar_name,scholarship_year,scholarship_venue,mla_doi,2_author_name,2_birth_year,2_gender,2_ethnicity_national_origin_group,2_race,2_birth_nation,2_native_foreign,2_immigrant_generation,2_immigration_year,2_nations,2_states,2_cities,2_education_level,2_degree,2_mfa,2_degree_institution,2_university_teacher,2_teaching_institution,2_author_awards,3_author_name,3_birth_year,3_gender,3_ethnicity_national_origin_group,3_race,3_birth_nation,3_native_foreign,3_immigrant_generation,3_immigration_year,3_nations,3_states,3_cities,3_education_level,3_degree,3_mfa,3_degree_institution,3_university_teacher,3_teaching_institution,3_author_awards,4_author_name,4_birth_year,4_gender,4_ethnicity_national_origin_group,4_race,4_birth_nation,4_native_foreign,4_immigrant_generation,4_immigration_year,4_nations,4_states,4_cities,4_education_level,4_degree,4_mfa,4_degree_institution,4_university_teacher,4_teaching_institution,4_author_awards,,,,,,"Abichandani, Jaishri ",1969,F,Indian,Asian,India,Foreign,1,1984,"India, United States, England",NY,"Bombay, New York City, London",Graduate,Master's,Y,Goldsmith's College,N,N/A,"En Foco 2000 New Works Photography Award, Brooklyn Information & Culture Artist Honoree, Urban Artist's Initiative Award, and more",Sculpting Queer Futures for Survival: Jaishri Abichandani’s Everyday Deities,"Khubchandani, Kareem",2023,Theatre Journal,202330226015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bambu,,M,Filipinx,Asian,United States,Native,2,N/A,United States,CA,"Los Angeles, Oakland",Some High School,None,N,N/A,N,N/A,,"Manifest Technique: Hip Hop, Empire, and Visionary Filipino American Culture","Villegas, Mark R.",2021,N/A,202122647658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bambu,,M,Filipinx,Asian,United States,Native,2,N/A,United States,CA,"Los Angeles, Oakland",Some High School,None,N,N/A,N,N/A,,Nation in the Universe: The Cosmic Vision of Afro-Filipino Futurism,"Villegas, Mark Redondo",2017,Amerasia Journal,10.17953/aj.43.2.25-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bambu,,M,Filipinx,Asian,United States,Native,2,N/A,United States,CA,"Los Angeles, Oakland",Some High School,None,N,N/A,N,N/A,,Native Guns and Stray Bullets: Cultural Activism and Filipino American Rap Music in Post-Riot Los Angeles,"Viesca, Victor Hugo",2012,Amerasia Journal,10.17953/amer.38.1.23321806671n0k0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mulan,1998,Film,Buena Vista Pictures,"Annie Awards, Bogey Award, BMI Film & TV Award",N/A,"Bancroft, Tony",1967,M,Euro American,White,United States,Native,,N/A,United States,CA,Los Angeles,Some Undergraduate,,N,California Institute of the Arts,N,N/A,,Constellating Home: Trans and Queer Asian American Rhetorics,"Hsu, V. Jo",2022,N/A,202226263385,"Cook, Barry",1958,M,Euro American,White,United States,Native,,N/A,,,,,,,,N,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mulan,1998,Film,Buena Vista Pictures,"Annie Awards, Bogey Award, BMI Film & TV Award",N/A,"Bancroft, Tony",1967,M,Euro American,White,United States,Native,,N/A,United States,CA,Los Angeles,Some Undergraduate,,N,California Institute of the Arts,N,N/A,,Mulan's Legend and Legacy in China and the United States,"Dong, Lan",2011,N/A,2011340532,"Cook, Barry",1958,M,Euro American,White,United States,Native,,N/A,,,,,,,,N,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Looking for Bapu,2006,Novel,Wendy Lamb Books,,N,"Banerjee, Anjali",,F,Indian,Asian,India,Foreign,1.5,,"United States, Canada",CA,Santa Barbara,,,,University of California Berkeley,,,,South Asian American Children's Search for Identity in the Aftermath of 9/11 in South Asian American Young Adult Fiction,"Ahmad, Hena",2018,Growing Up Asian American in Young Adult Fiction,2018020376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walls,1989,Drama,Asian American Theater Company,,N/A,"Barroga, Jeannie",1949,F,Filipinx,Asian,United States,Native,2,N/A,United States,"WI, CA",,Undergraduate,Bachelor's,N,University of Wisconsin Milwaukee,Y,"California State University Monterey Bay, Colorado College",,Immigrant Acts: On Asian American Cultural Politics,"Lowe, Lisa",1996,,202121038923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walls,1989,Drama,Asian American Theater Company,,N/A,"Barroga, Jeannie",1949,F,Filipinx,Asian,United States,Native,2,N/A,United States,"WI, CA",,Undergraduate,Bachelor's,N,University of Wisconsin Milwaukee,Y,"California State University Monterey Bay, Colorado College",,Performing Asian America: Race and Ethnicity on the Contemporary Stage,"Lee, Josephine",1997,N/A,1998054720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walls,1989,Drama,Asian American Theater Company,,N/A,"Barroga, Jeannie",1949,F,Filipinx,Asian,United States,Native,2,N/A,United States,"WI, CA",,Undergraduate,Bachelor's,N,University of Wisconsin Milwaukee,Y,"California State University Monterey Bay, Colorado College",,The Power of Culture,"Lowe, Lisa",1998,Journal of Asian American Studies,2009280014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Hundred Demons,2002,Graphic Narrative,Sasquatch Books,,N/A,"Barry, Lynda",1956,F,Euro American-Filipinx,Multiracial Asian-White,United States,Native,,N/A,United States,"WA, WI",,Undergraduate,Bachelor's,N,Evergreen State College,Y,University of Wisconsin Madison,,America's Vietnam: The Longue Durée of U.S. Literature and Empire,"Nguyen, Marguerite",2018,N/A,20208271529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Hundred Demons,2002,Graphic Narrative,Sasquatch Books,,N/A,"Barry, Lynda",1956,F,Euro American-Filipinx,Multiracial Asian-White,United States,Native,,N/A,United States,"WA, WI",,Undergraduate,Bachelor's,N,Evergreen State College,Y,University of Wisconsin Madison,,Begin Here: Reading Asian North American Autobiographies of Childhood,"Davis, Rocío G.",2007,N/A,2007534373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Hundred Demons,2002,Graphic Narrative,Sasquatch Books,,N/A,"Barry, Lynda",1956,F,Euro American-Filipinx,Multiracial Asian-White,United States,Native,,N/A,United States,"WA, WI",,Undergraduate,Bachelor's,N,Evergreen State College,Y,University of Wisconsin Madison,,Revisualizing Race: Graphic Narratives and Asian American Literature,"Oh, Stella",2021,Asian American Literature in Transition,202223637242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Hundred Demons,2002,Graphic Narrative,Sasquatch Books,,N/A,"Barry, Lynda",1956,F,Euro American-Filipinx,Multiracial Asian-White,United States,Native,,N/A,United States,"WA, WI",,Undergraduate,Bachelor's,N,Evergreen State College,Y,University of Wisconsin Madison,,The Productive Pedagogy of Ambiguity in Lynda Barry's One Hundred Demons,"Ho, Jennifer",2018,Growing Up Asian American in Young Adult Fiction,2018020371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madama Sui,1995,Novel,Alfaguara,,N,"Bastos, Augusto Roa",1917,M,Paraguayan,Latinx,Paraguay,N/A,N/A,N/A,"Paraguay, Argentina, France",,,,,N,,Y,University of Toulouse,Guggenheim Fellowship,Orientalism and the Nation: Asian Women in Spanish American Literature,"Locklin, Blake Seana",1999,Dissertation Abstracts International,1999097425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotus Blossom Special,2004,Drama,Western Front Lux Theatre,,N/A,"Bateman, David",,M,,White,Canada,N/A,N/A,N/A,Canada,,,Graduate,PhD,N,University of Calgary,Y,"Trent University, Thompson Rivers University, University of Calgary, and more",,Queer Canadiana and Madam Butterfly's Legacy in Three Acts: Playwrighting Orientalism,"Jim, Alice Ming Wai",2005,Amerasia Journal,10.17953/amer.31.1.lm2821p588578j02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Year of Finding Memory,2010,Prose Nonfiction,Penguin Random House Canada,,N,"Bates, Judy Fong",1949,F,Chinese,Asian,China,Foreign,N/A,N/A,"China, Canada",N/A,Toronto,Undergraduate,Bachelor's,N,University of Toronto,Y,University of Toronto,,"After 1947: The Relative, the Refugee, and the Immigrant in the Chinese Canadian Family Narrative","Lee, Christopher",2019,"The Subject(s) of Human Rights: Crises, Violations, and Asian/American Critique",202122864367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blood Music,1985,Novel,Arbor House,"Hugo Award, Nebula Award",N,"Bear, Greg",1951,M,Euro American,White,United States,Native,,N/A,United States,WA,,Undergraduate,Bachelor's,N,San Diego State University,N,N/A,,"The Exquisite Corpse of Asian America: Biopolitics, Biosociality, and Posthuman Ecologies","Lee, Rachel C.",2014,N/A,2015306223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York's Chinatown,1898,Prose Nonfiction,Bohemia Pub. Co.,,N/A,"Beck, Louis Joseph",,,,,,,,,,,,,,,,,,,"""A Problem for Which There Is No Solution"": Eurasians and the Specter of Degeneration in New York's Chinatown","Teng, Emma",2012,Journal of Asian American Studies,2012382837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heaven Will Be Mine,2018,Video Game,,,N/A,"Bee, Aevee",,F,,,,,,,,,,,,,,,,,Making Queer Asiatic Worlds: Performance and Racial Interaction in North American Visual Novels,"Patterson, Christian B.",2022,"American Literature: A Journal of Literary History, Criticism, and Bibliography",202225216610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Is West,1930,Film,Universal Pictures,,N/A,"Bell, Monta",1891,M,Euro American,White,United States,Native,,N/A,,,,,,,,,,,"East Is West and West Is East: Gender, Culture, and Interwar Encounters between Asia and America","Kuo, Karen",2013,N/A,2016308469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battleship,2012,Film,Universal Pictures,,N/A,"Berg, Peter",1964,M,,,,,,,United States,NY,,Undergraduate,Bachelor's,N,Macalaster College,N,N/A,,Beasts from the Deep,"Suzuki, Erin",2017,Journal of Asian American Studies,202116245322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empathy,1989,Poetry,Station Hill Press,,N/A,"Berssenbrugge, Mei-mei",1947,F,Chinese-Euro American,Multiracial Asian-White,China,Foreign,1.5,,United States,"MA, NM",,Graduate,Master's,Y,Columbia University,N,N/A,National Endowment for the Arts Fellowship,"Thinking Its Presence: Form, Race, and Subjectivity in Contemporary Asian American Poetry","Wang, Dorothy J.",2013,N/A,2014305138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endocrinology,1997,Poetry,Kelsey Street Press,Asian American Literary Award,N/A,"Berssenbrugge, Mei-mei",1947,F,Chinese-Euro American,Multiracial Asian-White,China,Foreign,1.5,,United States,"MA, NM",,Graduate,Master's,Y,Columbia University,N,N/A,National Endowment for the Arts Fellowship,"Racial Things, Racial Forms: Objecthood in Avant-Garde Asian American Poetry","Jeon, Joseph Jonghyun",2012,N/A,2012030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four Year Old Girl,1998,Poetry,Kelsey Street Press,,N/A,"Berssenbrugge, Mei-mei",1947,F,Chinese-Euro American,Multiracial Asian-White,China,Foreign,1.5,,United States,"MA, NM",,Graduate,Master's,Y,Columbia University,N,N/A,National Endowment for the Arts Fellowship,"Thinking Its Presence: Form, Race, and Subjectivity in Contemporary Asian American Poetry","Wang, Dorothy J.",2013,N/A,2014305138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiddenness,1987,Poetry,Library Fellows of the Whitney Museum of American Art,,N/A,"Berssenbrugge, Mei-mei",1947,F,Chinese-Euro American,Multiracial Asian-White,China,Foreign,1.5,,United States,"MA, NM",,Graduate,Master's,Y,Columbia University,N,N/A,National Endowment for the Arts Fellowship,"Racial Things, Racial Forms: Objecthood in Avant-Garde Asian American Poetry","Jeon, Joseph Jonghyun",2012,N/A,2012030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Haunted Valley""",1871,Short Story(ies),Overland Magazine,,N/A,"Bierce, Ambrose",1842,M,Euro American,White,United States,Native,,N/A,,,,Some High School,None,N,N/A,N,N/A,,"""[T]he Ludicrous Transition of Gender and Sentiment"": Chinese Labor in Ambrose Bierce's 'The Haunted Valley'","Cynn, Christine",2016,Journal of Asian American Studies,2017382955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Haunted Valley""",1871,Short Story(ies),Overland Magazine,,N/A,"Bierce, Ambrose",1842,M,Euro American,White,United States,Native,,N/A,,,,Some High School,None,N,N/A,N,N/A,,Orientals: Asian Americans in Popular Culture,"Lee, Robert G.",1999,N/A,2003030327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic Tension,2007,Drama,FLATFILEgalleries,,N/A,"Bilal, Wafaa",1966,M,Iraqi,MENA,Iraq,Foreign,1,,"Iraq, United States",,,Graduate,Master's,Y,Art Institute of Chicago,Y,New York University,,Homegrown Terror: Projective Identification and Wafaa Bilal's Domestic Tension,"Chambers-Letson, Joshua",2016,Journal of Asian American Studies,2017382952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spellbound,2002,Film,ThinkFilm,"SXSW Film Festival Award, Cleveland International Film Festival Award, Melbourne International Film Festival Award, and more",N/A,"Blitz, Jeffrey",,M,,Multiracial Jewish-White,United States,Native,2,N/A,United States,NJ,,Graduate,,,University of Southern California,,,"Primetime Emmy Award, News and Documentary Emmy Award, ",Freaks and Geeks: On the Provisional Citizenship of Indian American Spelling Bee Winners,"Pandya, Sameer",2017,Journal of Asian American Studies,10.1353/jaas.2017.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Bo, Saum Song",,M,Chinese,Asian,,Foreign,1,,,,,,,,,,,,Saum Song Bo on the Statue of Liberty: A Protest against US Chinese Exclusion and French Imperialism,"Wu, Cynthia",2021,Asian American Literature in Transition,202223334635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Living for Change,1998,Prose Nonfiction,AK Press,,N,"Boggs, Grace Lee",1915,F,Chinese,Asian,United States,Native,2,N/A,United States,"RI, NY, PA, IL, MI","Providence, New York City, Chicago, Detroit",Graduate,PhD,N,Bryn Mawr,N,N/A,National Women's Hall of Fame,The Garden in the Machine: Grace Lee Boggs's Living for Change: An Autobiography and Detroit's Urban-Agrarian Future,"Kim, Jina B.",2021,Asian American Literature in Transition,202223630403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outsourced,2010-2011,Television,NBC,,N/A,"Borden, Robert",,,,,,,,,,,,,,,,,,,South Asians and the Call Center Narrative: Accents and Cross-Cultural Communication in TV's Outsourced,"Davé, Shilpa",2017,The Routledge Companion to Asian American Media,2017130263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese Series,2003,Film,,,N/A,"Brakhage, Stan",1933,M,,,United States,Native,,N/A,United States,"CO, CA, NY","Denver, San Francisco, New York City",High School,High School Diploma,N,South High School,Y,"University of Colorado Boulder, Art Institute of Chicago",,Queer Experimental Asian American Media,"Oishi, Eve",2017,The Routledge Companion to Asian American Media,2017130251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shogun Macbeth,1986,Drama,Pan Asian Repetory Theater,,N/A,"Briggs, John R.",,,,,,,,,,,,,,,,,,,Asian-American Theatre Reimagined: Shogun Macbeth in New York,"Huang, Alexander C. Y.",2010,Weyward Macbeth: Intersections of Race and Performance,2010580042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jane Eyre,1847,Novel,"Smith, Elder, & Co",,N,"Brontë, Charlotte",1816,F,English,White,England,Foreign,N/A,N/A,England,N/A,,,,,,,,,Reading in the Aftermath: An Asian American Jane Eyre,"Moy, Olivia Loksing",2020,"Victorian Studies: An Interdisciplinary Journal of Social, Political, and Cultural Studies",202020110573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bruno Mars,1985,M,Filipinx-Jewish-Puerto Rican,Multiracial Asian-Jewish-Latinx,United States,Native,2,N/A,United States,"HI, CA","Honolulu, Los Angeles",High School,High School Diploma,N,President Theodore Roosevelt High School,N,N/A,Grammy Awards,Mixed Race Matters: What Emma Stone and Bruno Mars Can Tell Us about the Future of Asian American Media,"Nishime, Leilani",2017,Cinema Journal,2017130332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China as I See It,1970,Prose Nonfiction,John Day Company,,N,"Buck, Pearl",1892,F,Euro American,White,United States,Native,,N/A,"China, United States",PA,,Graduate,Master's,N,Cornell University,N,N/A,Nobel Prize,Interpreting Chinese People and Culture: Pearl Buck's Dialogist Non-Fiction,"yao, Junwei",2018,Amerasia Journal,10.17953/aj.44.3.51-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Several Worlds,1954,Prose Nonfiction,John Day Company,,N,"Buck, Pearl",1892,F,Euro American,White,United States,Native,,N/A,"China, United States",PA,,Graduate,Master's,N,Cornell University,N,N/A,Nobel Prize,Pearl S. Buck and Asia,"Guo, Yingkian",2018,Amerasia Journal,10.17953/aj.44.3.51-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good Earth,1931,Novel,John Day Company,Pulitzer Prize,Y,"Buck, Pearl",1892,F,Euro American,White,United States,Native,,N/A,"China, United States",PA,,Graduate,Master's,N,Cornell University,N,N/A,Nobel Prize,"Fictions of Natural Democracy: Pearl Buck, The Good Earth, and the Asian American Subject","So, Richard Jean",2010,Representations,2013392896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Buck, Pearl",1892,F,Euro American,White,United States,Native,,N/A,"China, United States",PA,,Graduate,Master's,N,Cornell University,N,N/A,Nobel Prize,Pearl Buck and Bing Xin: Transpacific Postcolonial and Asian American Legacies,"Cheung, King-Kok",2018,Amerasia Journal,10.17953/aj.44.3.51-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ask Me No Questions,2006,Novel,Atheneum Books for Young Readers,"Inaugural James Cook Teen Book Award, ALA Best Book for Young Adults & Notable, Kirkus Reviews Best Children’s Book, and more",N,"Budhos, Marina Tamar",1960,F,Indian-Jewish,Multiracial Asian-Jewish,United States,Native,2,N/A,United States,NY,New York City,Graduate,Master's,N,Brown University,Y,William Paterson University,"National Endowmen for the Arts Literature Fellowship, Rona Jaffe Award for Women Writers, New Jersey Council on the Arts Fellowship, and more",South Asian American Children's Search for Identity in the Aftermath of 9/11 in South Asian American Young Adult Fiction,"Ahmad, Hena",2018,Growing Up Asian American in Young Adult Fiction,2018020376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Best We Could Do,2017,Graphic Narrative,Abrams ComicArts,"2018 American Book Award, 2018 Ringo Award for Best Non-fiction Comic Work, 2018 Pop Culture Classroom Excellence in Graphic Literature Mosaic Award",N/A,"Bui, Thi",1975,F,Vietnamese,Asian,South Vietnam,Foreign,1.5,1978,"South Vietnam, United States",CA,Berkeley,Graduate,Master's,Y,Bard College,Y,California College of the Arts,"Bill Sorro Community Activist Honoree, Bellagio Residency Rockefeller Foundation Fellow, Alameda County Women’s Hall of Fame, and more",2017-2018 UCLA Common Book Thi Bui's The Best We Could Do,"Miles, La'Tonya et al",2017,Amerasia Journal,10.17953/aj.43.3/82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Best We Could Do,2017,Graphic Narrative,Abrams ComicArts,"2018 American Book Award, 2018 Ringo Award for Best Non-fiction Comic Work, 2018 Pop Culture Classroom Excellence in Graphic Literature Mosaic Award",N/A,"Bui, Thi",1975,F,Vietnamese,Asian,South Vietnam,Foreign,1.5,1978,"South Vietnam, United States",CA,Berkeley,Graduate,Master's,Y,Bard College,Y,California College of the Arts,"Bill Sorro Community Activist Honoree, Bellagio Residency Rockefeller Foundation Fellow, Alameda County Women’s Hall of Fame, and more",Precarious Memories and Affective Relationships in Thi Bui’s The Best We Could Do,"McWilliams, Sally",2019,Journal of Asian American Studies,10.1353/jaas.2019.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three Seasons [Ba Mùa],1999,Film,October Films,"Golden Satellite Award, Film Independent Spirit Award, Sundance Film Festival Prize, and more",N/A,"Bui, Tony",1973,M,Vietnamese,Asian,South Vietnam,Foreign,1.5,,"South Vietnam, United States",CA,Sunnyvale,Undergraduate,Bachelor's,N,Loyola Marymount University,Y,Columbia University,Humanitas Prize,Manufacturing Authenticity: The Feminine Ideal in Tony Bui's Three Seasons,"Duong, Lan",2005,Amerasia Journal,10.17953/amer.31.2.7u76247tl115t324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Letter to a Filipino Woman""",1943,Prose Nonfiction,The New Republic,,N/A,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,On Becoming Socially Articulate: Transnational Bulosan,"Ponce, Martin Joseph",2005,Journal of Asian American Studies,2007380615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,America Is in the Head and on the Ground: Confronting and (Re-)Constructing 'America' in Three Asian American Narratives of the 1930s,"Szmańko, Klara",2006,Interactions: Aegean Journal of English and American Studies/Ege İngiliz ve Amerikan İncelemeleri Dergisi,2006654507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,America Is in the Heart as Postcolonial Pastoral: An Ecocritical Case Study of Carlos Bulosan,"Wald, Sarah D.",2021,Asian American Literature in Transition,202223448008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Asian American Literature: An Introduction to the Writings and Their Social Context,"Kim, Elaine H.",1982,N/A,1982024568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Asian American Realism,"Pan, Arnold",2021,Asian American Literature in Transition,202223444380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Asian-American Literary Perception of the United States: 1930-1940s,"Kindermann, Wolf D.",1990,The Future of American Modernism: Ethnic Writing between the Wars,2008420772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Asian/American: Historical Crossings of a Racial Frontier,"Palumbo-Liu, David",1999,N/A,2000042811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Assimilating Asians: Gendered Strategies of Authorship in Asian America,"Chu, Patricia P.",2000,N/A,2000056152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,"Bilingual Brokers: Race, Literature, and Language as Human Capital","Lim, Jeehyun",2017,N/A,2017308459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Is in the Heart,1946,Novel,Harcourt,,N,"Bulosan, Carlos",1913,M,Filipinx,Asian,Philippines (United States territory),Foreign,1,1930,"Philippines, United States","WA, CA",Seattle,Some High School,None,N,N/A,N,N/A,,Carlos Bulosan in a Time of the Wars on Terror,"Juan, Jr., E. San",2005,Amerasia Journal,10.17953/amer.31.3.x791q35l57652681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
