,id,author1,author1_normalized,author2,author3,author4,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,date,htid,hathi_rights,title,imprint,isbn,isbn_most_common_edition,lccn,oclc,oclc_owi,oclc_eholdings,oclc_holdings,person_id,place,publisher_marc
83,6224,"Carver, Raymond 1938-1988","Carver, Raymond",,,,"Carver, Raymond, 1938-1988",n80113040,88660538,Q219862,1987,inu.39000004249475,ic,In a marine light : selected poems / Raymond Carver.,"Collins Harvill, 1987, c1986.",['0002719088 :'],0002719088,['gb 87011060'],['15590833'],346154609.0,1.0,116.0,3683,enk,Collins Harvill
84,6225,"Will, Frederic.","Will, Frederic",,,,"Will, Frederic",n79089755,29549500,Q5497167,1964,uc1.$b662015,ic,Hereditas; seven essays on the modern experience of the classical.,University of Texas Press [1964],[],,['64010322'],['327861'],118824288.0,135.0,588.0,4345,txu,University of Texas Press
85,6226,"Castellanos Moya, Horacio 1957-","Castellanos Moya, Horacio",,,,"Castellanos Moya, Horacio, 1957-",n80087278,10068135,Q719545,2009,wu.89107144438,ic,Con la congoja de la pasada tormenta : casi todos los cuentos / Horacio Castellanos Moya.,"Tusquets Editores, 2009.","['8483831813', '9788483831816']",9788483831816,[],['441208965'],888766449.0,8.0,100.0,3100,sp,Tusquets Editores
86,6227,"Gardner, John 1933-1982","Gardner, John","Shields, Charles.",,,"Gardner, John, 1933-1982",n79056152,2470610,Q1381985,1976,pst.000043755776,ic,"Dragon, dragon, and other tales / John Gardner ; illustrated by Charles Shields.","Bantam, 1976.",['0553150006'],0394831225,[],['2948728'],1806325148.0,127.0,609.0,3286,xxu,Bantam
87,6228,"Merino, Ana 1971-","Merino, Ana","Polli, Elizabeth tr",Harbor Mountain Press publisher,,"Merino, Ana, 1971-",no96037249,36511511,Q4290927,2007,uc1.32106019343489,ic,Cell mate / Ana Merino ; translated by Elizabeth Polli,"Harbor Mountain Press, c2007","['0978600959', '9780978600952']",9780978600952,[],['154669312'],53109865.0,2.0,146.0,3104,vtu,Harbor Mountain Press
88,6229,"Leggett, John 1917-","Leggett, John",,,,"Leggett, John, 1917-2015",n79026974,51918485,Q18925196,1969,uc1.$b802755,ic,Who took the gold away.,"Random House, [1969]",[],,['69016464'],['12567'],1135467.0,12.0,319.0,3085,nyu,Random House
89,6230,"Godwin, Gail.","Godwin, Gail",,,,"Godwin, Gail",n50033169,100267478,Q2908695,1970,uc1.$b810074,ic,The perfectionists.,"Harper & Row, [1970]",[],,['74095997'],['69446'],1237598.0,20.0,578.0,3459,nyu,Harper & Row
90,6231,"Will, Frederic.","Will, Frederic",,,,"Will, Frederic",n79089755,29549500,Q5497167,1962,uc1.b3342771,und,A wedge of words; [poems.,University of Texas [1962],[],,['61015828'],['1806854'],12392809560.0,1.0,153.0,4345,txu,University of Texas
91,6232,"Will, Frederic.","Will, Frederic",,,,"Will, Frederic",n79089755,29549500,Q5497167,1959,uc1.b3342770,und,"Mosaic, and other poems.",Pennsylvania State University Press [1959],[],,[],['1077022'],2038241.0,1.0,59.0,4345,pau,Pennsylvania State University Press
92,6233,"Turco, Lewis.","Turco, Lewis",,,,"Turco, Lewis",n77009242,41868730,Q6537125,1960,uc1.b3342660,und,First poems.,Golden Quill Press [1960],[],,['60013285/L'],['290521'],1471396.0,1.0,104.0,3162,nhu,Golden Quill Press
93,6234,"Kittredge, William.","Kittredge, William",,,,"Kittredge, William",n77016661,93349615,Q3568766,1978,uc1.b3189506,ic,The van Gogh field and other stories / William Kittredge.,"University of Missouri Press, 1978.",['0826202489'],0826202489,['77026791'],['3542770'],11387041.0,3.0,261.0,459,scu,University of Missouri Press
94,6235,"Kentfield, Calvin 1924-","Kentfield, Calvin",,,,"Kentfield, Calvin, 1924-",n50044756,91951072,Q94291296,1963,uc1.b3347082,und,The great wondering goony bird; ten short stories.,Random House [1963],[],,['63007643/L'],['1447263'],2365640.0,1.0,112.0,4337,nyu,Random House
95,6236,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1950,uc1.b3346612,ic,The eagle on the coin.,Random House [1950],[],,['50009546//r'],['280714'],1427298.0,1.0,86.0,3349,nyu,Random House
96,6237,"Weissbort, Daniel.","Weissbort, Daniel",,,,"Weissbort, Daniel",n50022746,68911711,Q4102546,1977,uc1.b3472599,ic,Soundings / [by] Daniel Weissbort.,"Carcanet New Press, 1977.",['0856352179 :'],0856352179,['78305804'],['3289477'],9582717.0,1.0,108.0,3634,enk,Carcanet New Press
97,6238,"Bromell, Henry.","Bromell, Henry",,,,"Bromell, Henry",n83231688,21068344,Q3132663,1979,uc1.b3467350,ic,"I know your heart, Marco Polo : stories / by Henry Bromell","Knopf, 1979",[],0394501160,[],['3730187'],908333935.0,10.0,244.0,3646,nyu,Knopf
98,6239,"Carlisle, Henry 1926-","Carlisle, Henry",,,,"Carlisle, Henry, 1926-2011",n82232818,116378267,Q5719185,1984,uc1.b3462557,ic,The Jonah man / Henry Carlisle ; illustrated with etchings by Joe Lee.,"Knopf : Distributed by Random House, 1984.",['0394529421'],0394529421,['83048869'],['10322857'],942060292.0,22.0,395.0,3648,nyu,Knopf :
99,6240,"Kirsch, Robert R. 1922-1980","Kirsch, Robert R.",,,,"Kirsch, Robert R., 1922-1980",n79056725,40648415,Q54859924,1978,uc1.b3462098,ic,"Lives, works & transformations : a quarter century of book reviews and essays / by Robert Kirsch ; Linda Rolens editor","Capra Press, 1978",[],0884960854,['78018767'],['3915484'],987741259.0,10.0,238.0,3686,cau,Capra Press
100,6241,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1976,uc1.b3462050,ic,Hoyt's child / R. V. Cassill.,"Doubleday, 1976.",['0385096755 :'],0385096755,['75021218'],['2136428'],4210684.0,10.0,176.0,3349,nyu,Doubleday
101,6242,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1980,uc1.b3461786,ic,Labors of love : a novel / by R. V. Cassill,"Arbor House, c1980",[],0877952612,['79056020'],['6212829'],910025664.0,10.0,317.0,3349,nyu,Arbor House
102,6243,"Drexler, Rosalyn.","Drexler, Rosalyn",,,,"Drexler, Rosalyn",n78095567,33183965,Q7367281,1979,uc1.b3456569,ic,Starburn : the story of Jenni Love / Rosalyn Drexler,"Simon and Schuster, c1979",[],067122493X,[],['4492487'],14761547.0,1.0,105.0,3688,nyu,Simon and Schuster
103,6244,"Turco, Lewis.","Turco, Lewis",,,,"Turco, Lewis",n77009242,41868730,Q6537125,1991,inu.30000022699049,ic,"The public poet :  five lectures on the art and craft of poetry / by Lewis Turco ; delivered at Ashland University, spring 1991.","Ashland Poetry Press, 1991.",[],,[],['25479495'],1808376829.0,1.0,19.0,3162,ohu,Ashland Poetry Press
104,6245,"Piper, Edwin Ford 1871-1939","Piper, Edwin Ford",,,,"Piper, Edwin Ford, 1871-1939",n88218783,15137366,Q94573693,1922,inu.30000114321155,pd,"The land of the Aiouwas; a masque, by Edwin Ford Piper.","The Midland press, 1922.",[],,['22019985'],['3578330'],4174926654.0,30.0,22.0,3122,iau,The Midland press
105,6246,"Wideman, John Edgar.","Wideman, John Edgar",,,,"Wideman, John Edgar",n82231445,110405033,Q688739,1984,inu.30000005082858,ic,Sent for you yesterday / John Edgar Wideman.,"Allison & Busby, 1984, c1983.",['0850315883 :'],0380826445,['gb 84026954'],['12522997'],538284.0,19.0,1001.0,4368,enk,Allison & Busby
106,6247,"Siegel, Robert Anthony.","Siegel, Robert Anthony",,,,"Siegel, Robert Anthony",n96087147,53420781,Q7341547,2007,inu.30000111037796,ic,All will be revealed : a novel / by Robert Anthony Siegel.,"MacAdam Cage, c2007.","['1596922052 (hardcover : alk. paper),9781596922051 (hardcover : alk. paper)']",9781596922051,['2006103267'],['77574642'],197337263.0,21.0,199.0,3591,cau,MacAdam Cage
107,6248,"Smiley, Jane.","Smiley, Jane",,,,"Smiley, Jane",n79143875,19714915,Q441067,1981,inu.30000048032456,ic,At paradise gate / Jane Smiley.,"Flamingo, 1995, c1981.",['0006547737'],0671425986,[],['34777580'],197984970.0,50.0,1271.0,969,enk,Flamingo
108,6249,"Stern, Gerald 1925-","Stern, Gerald","Sharrow, Sheba.",,,"Stern, Gerald, 1925-",n80145884,116108024,Q5549604,2004,inu.30000102052085,ic,Not God after all / Gerald Stern ; drawings by Sheba Sharrow.,"Autumn House Press, c2004.",['1932870024'],1932870024,['2004109712'],['57046569'],18366726.0,1.0,49.0,3206,pau,Autumn House Press
109,6250,"Strand, Mark 1934-","Strand, Mark","Mizrakhi, Izabella.",,,"Strand, Mark, 1934-2014",n79090257,49272680,Q928775,1996,inu.30000087139618,ic,Stroki dliÍ¡a zimy / Mark Strend ; v perevode Izabelly Mizrakhi.,"EÌ‡kho, 1996.",[],,['96083146'],['34916924'],1151773469.0,1.0,19.0,3152,nyu,Ėkho
110,6251,"Stuckey-French, Elizabeth.","Stuckey-French, Elizabeth",,,,"Stuckey-French, Elizabeth",n99257900,55947502,Q5363588,2003,inu.30000087945501,ic,Mermaids on the moon : a novel / Elizabeth Stuckey-French.,"Anchor Books, 2003.",['0385498977'],0385498942,['2001058405'],['52578680'],314833446.0,40.0,508.0,3592,nyu,Anchor Books
111,6252,"GluÌˆck, Louise 1943-","Glück, Louise",,,,"Glück, Louise, 1943-",n80005703,84538845,Q2344210,1976,inu.39000002679574,ic,The garden / Louise GluÌˆck.,"Antaeus Editions, c1976.",[],,['78319804'],['4570175'],14845013.0,1.0,37.0,3087,nyu,Antaeus Editions
112,6253,"Hejinian, Lyn.","Hejinian, Lyn",,,,"Hejinian, Lyn",n82071099,44325651,Q6708326,1996,inu.30000057613949,ic,"Guide, grmmar, watch, and the thirty nights / Lyn Hejinian.","Folio (Salt), 1996.",['0646273426'],0646273426,[],['39450767'],10349773010.0,0.0,13.0,3672,at,Folio (Salt)
113,6254,"Mukherjee, Bharati.","Mukherjee, Bharati",,,,"Mukherjee, Bharati",n50004570,76348204,Q4357833,1975,inu.30000093068512,ic,Wife / Bharati Mukherjee.,"Penguin, 1987, c1975.",['0140093001'],0395204399,[],['17444519'],2123667.0,23.0,600.0,171,enk,Penguin
114,6255,"Griffith, Paul 1921-","Griffith, Paul",Barnes &amp; Noble,,,"Griffith, Paul, 1921-1983",n83238832,6321053,,1967,inu.30000005486034,ic,Joseph Conrad: Lord Jim. Prepared for Barnes & Noble by Paul Griffith.,Barnes & Noble [1967],[],,['67019009 //r952'],['2005034'],2086454111.0,1.0,38.0,4333,nyu,Barnes & Noble
115,6256,"Madhubuti, Haki R. 1942-","Madhubuti, Haki R.",,,,"Madhubuti, Haki R., 1942-",n50046357,61540144,Q5640451,2002,wu.89075249078,ic,"Tough notes : a healing call for creating exceptional Black men : affirmations, meditations, readings, and strategies / Haki R. Madhubuti.","Third World Press, c2002.",['0883782367 (alk. paper)'],0883782367,['2002017998'],['49531689'],369785149.0,11.0,134.0,1539,ilu,Third World Press
116,6257,"Wittlinger, Ellen.","Wittlinger, Ellen",,,,"Wittlinger, Ellen, 1948-2022",n79051163,40276660,Q5365065,2007,pst.000061615670,ic,Parrotfish / Ellen Wittlinger.,"Simon & Schuster Books for Young Readers, c2007.","['142874875X (BWI bdg.)', '9781428748750 (BWI bdg.)', '1416916229 (trade bdg.)', '9781416916222 (trade bdg.)']",9781416916222,['2006009689'],['69020860'],52363074.0,33.0,865.0,3470,nyu,Simon & Schuster Books for Young Readers
117,6258,"Hall, Oakley M.","Hall, Oakley M.",,,,"Hall, Oakley M.",n79134992,42004776,Q7074155,1994,pst.000023702769,ic,The art and craft of novel writing / Oakley Hall.,"Story Press, 1994,1989.",['1884910025 (pbk.)'],0898793467,[],['30924273'],18005668.0,44.0,476.0,17,xx,Story Press
118,6259,"Swensen, Cole 1955-","Swensen, Cole",,,,"Swensen, Cole, 1955-",n87941523,34594117,Q2982413,2006,pst.000058995488,ic,Thy versailles / Cole Swenson.,"Free Poetry, [2006]",[],,[],['77059052'],62785123.0,1.0,1.0,3096,xxu,Free Poetry
119,6260,"Madhubuti, Haki R. 1942-","Madhubuti, Haki R.",,,,"Madhubuti, Haki R., 1942-",n50046357,61540144,Q5640451,2005,pst.000058498446,ic,YellowBlack : the first twenty-one years of a poet's life : a memoir / Haki R. Madhubuti.,"Third World Press, c2006.","['9780883782750 ($16.00)', '0883782758 ($16.00)']",0883782618,[],['72763688'],444774746.0,2.0,159.0,1539,ilu,Third World Press
120,6261,"Kinsella, W. P.","Kinsella, W. P.",,,,"Kinsella, W. P.",n77004617,957296,Q7945871,1983,umn.31951002268163f,ic,Shoeless Joe / W.P. Kinsella.,"Ballantine Books, 1983, c1982.",['0345342569'],039532047X,['81019196'],['39948525'],4916677110.0,321.0,2354.0,1089,nyu,Ballantine Books
121,6262,"Wilson, Angus 1913-1991","Wilson, Angus",,,,"Wilson, Angus, 1913-1991",n50015503,99853190,Q287460,1964,wu.89002350866,ic,EÌmile Zola : an introductory study of his novels / Angus Wilson.,"Secker & Warburg, 1964.",[],,[],['2339755'],1685637.0,33.0,1102.0,3616,enk,Secker & Warburg
122,6263,"Castellanos Moya, Horacio 1957-","Castellanos Moya, Horacio",,,,"Castellanos Moya, Horacio, 1957-",n80087278,10068135,Q719545,1979,txu.059173027909012,ic,"La Margarita emocionante (seis poetas) / compilacioÌn y proÌlogo, Horacio Castellanos Moya.","Editorial Universitaria, 1979.",[],,['80120637'],['6983105'],3004127827.0,1.0,9.0,3100,es,Editorial Universitaria
123,6264,"Hollo, Anselm.","Hollo, Anselm",,,,"Hollo, Anselm",n79059776,2485795,Q252476,1972,uc1.$b506646,ic,Alembic / [by] Anselm Hollo.,"Trigram Press : [Distributed by Allison and Busby], 1972.",['0854650288 : 085465027X'],,['75300182'],"['215360463', '3103344']",,,,3119,enk,Trigram Press : [Distributed by Allison and Busby]
124,6265,"Patchett, Ann","Patchett, Ann",,,,"Patchett, Ann",n91108359,54362733,Q433485,2008,uc1.32106019403879,ic,What now? / Ann Patchett,"Harper, 2008","['0061340650', '9780061340659']",9780061340659,[],['179806486'],1153264561.0,86.0,885.0,1785,nyu,Harper
125,6266,"Smith, Rod 1962-","Smith, Rod",,,,"Smith, Rod, 1962-",nb2003090875,26576615,Q7356373,2007,uc1.32106018798139,ic,Deed / Rod Smith,"University of Iowa Press, c2007","['1587296195 (acid-free paper)', '9781587296192 (acid-free paper)']",9781587297632,['2007008811'],['85783377'],930170533.0,1540.0,117.0,3113,iau,University of Iowa Press
126,6267,"Daitch, Susan","Daitch, Susan",,,,"Daitch, Susan",n86010564,86128246,Q7647730,1987,uc1.32106017112381,ic,L.C. / by Susan Daitch,"Harcourt Brace Jovanovich, c1987","['9780151492800', '0151492808']",1564783154,['87000372'],['15315832'],1050218.0,10.0,395.0,3696,cau,Harcourt Brace Jovanovich
127,6268,"Notley, Alice 1945-","Notley, Alice",,,,"Notley, Alice, 1945-",n81121670,34733545,Q4726035,2006,uc1.32106018884442,ic,"Alma, or, The dead women / Alice Notley","Granary Books : Distributed to the trade by D.A.P./Distributed Art Publishers, 2006","['9781887123723', '1887123725']",1887123725,['2006024546'],['70839705'],57860183.0,10.0,175.0,538,nyu,Granary Books :
128,6269,"Dumanis, Michael 1976-","Dumanis, Michael",,,,"Dumanis, Michael, 1976-",n2005037292,75722497,Q6829978,2007,uc1.32106019143806,ic,My Soviet Union / Michael Dumanis,"University of Massachusetts Press, c2007","['1558495851 (pbk. : alk. paper)', '9781558495852 (pbk. : alk. paper)']",9781558495852,['2007003920'],['81150537'],66007843.0,1.0,192.0,2397,mau,University of Massachusetts Press
129,6270,"Swensen, Cole 1955-","Swensen, Cole",,,,"Swensen, Cole, 1955-",n87941523,34594117,Q2982413,2007,uc1.32106018943875,ic,The glass age / Cole Swensen,"Alice James Books, c2007","['1882295609', '9781882295609']",9781882295609,['2006037929'],['76167574'],62064795.0,11.0,280.0,3096,meu,Alice James Books
130,6271,"Wright, Charles 1935-","Wright, Charles",,,,"Wright, Charles, 1935-",n78095427,110426741,Q2960465,2004,uc1.32106018686250,ic,Snake eyes / Charles Wright,"Stride ; Farrar, Straus & Giroux, 2004",['1900152924'],1900152924,['2005360921'],['56115154'],3943943335.0,1.0,51.0,175,enk,Stride ;
131,6272,"Manguso, Sarah 1974-","Manguso, Sarah",,,,"Manguso, Sarah, 1974-",n2001034900,65206195,Q2224436,2006,uc1.32106018536224,ic,Siste Viator : poems / by Sarah Manguso,"Four Way Books, c2006",['9781884800696'],1884800696,['2004113816'],['67736786'],149087797.0,1.0,131.0,2412,nyu,Four Way Books
132,6273,"Cunningham, Michael 1952-","Cunningham, Michael",,,,"Cunningham, Michael, 1952-",n83177223,85321355,Q310257,2005,uc1.32106018065802,ic,Specimen days / Michael Cunningham,"Fourth Estate, 2005","['000719384X (pbk.)', '0007156057 (hbk.)']",0374299625,[],['59352411'],8220.0,121.0,2168.0,1199,enk,Fourth Estate
133,6274,"Sward, Robert 1933-","Sward, Robert",,,,"Sward, Robert, 1933-",n50011549,9946730,Q7350183,2004,uc1.32106018333713,ic,"The collected poems, 1957-2004 / Robert Sward","Black Moss Press, 2004",['0887533922 :'],0887533922,[],['54906632'],13640507.0,1.0,46.0,3391,onc,Black Moss Press
134,6275,"Morris, Paula","Morris, Paula",,,,"Morris, Paula",nb2003004267,2716149108447268780007,Q7154734,2002,uc1.32106017282655,ic,Queen of beauty / Paula Morris,"Penguin, 2002",['0143018418'],0143018418,['2004381690'],['51272433'],7706937.0,3.0,73.0,4090,enk,Penguin
135,6276,"Dubus, Andre 1936-1999","Dubus, Andre",,,,"Dubus, Andre, 1936-1999",n79134894,110787061,Q493118,2002,uc1.32106016545599,ic,In the bedroom : seven stories / Andre Dubus ; preface by Todd Field.,"Vintage Books, c2002.",['1400030773'],1400030773,['2002284963'],['48993694'],369320035.0,10.0,373.0,3855,nyu,Vintage Books
136,6277,"Castellanos Moya, Horacio 1957-","Castellanos Moya, Horacio",,,,"Castellanos Moya, Horacio, 1957-",n80087278,10068135,Q719545,2001,uc1.32106011283444,ic,El arma en el hombre / Horacio Castellanos Moya,"Tusquets Editores, 2001",['8483101866 (pbk.)'],8483101866,['2002496259'],['48568977'],350960979.0,13.0,254.0,3100,sp,Tusquets Editores
137,6278,"Irving, John 1942-","Irving, John",,,,"Irving, John, 1942-",n79135330,108238891,Q310379,1972,uc1.32106011376438,ic,The water-method man / John Irving,"Ballantine Books, 1997, c1972",['034541800X'],0394473329,['97093202'],['38276708'],462202.0,102.0,1157.0,86,nyu,Ballantine Books
138,6279,"Armens, Sven 1921-","Armens, Sven M.",,,,"Armens, Sven, 1921-2011",n90711805,16396737,,2000,uc1.32106015249987,ic,Village : early and late poems / by Sven Armens,"Maecenas Press, 2000",['0944266274'],0944266274,['2002275627'],['47080050'],36266375.0,1.0,9.0,4340,iau,Maecenas Press
139,6280,"Prose, Francine 1947-","Prose, Francine",,,,"Prose, Francine, 1947-",n50020196,112469802,Q2427599,1977,uc1.32106018627809,ic,Marie Laveau / by Francine Prose,"Berkley Pub. Corp. : distributed by Putnam, c1977",['039911873X :'],039911873X,['76028693'],['2388429'],3960824.0,10.0,265.0,3204,nyu,Berkley Pub. Corp. : distributed by Putnam
140,6281,"Justice, Donald Rodney, 1925-2004","Justice, Donald Rodney",,,,"Justice, Donald, 1925-2004",n79145515,79095207,Q5294615,1998,uc1.32106015377929,ic,Orpheus hesitated beside the Black River : poems 1952-1997 / Donald Justice,"Anvil Press Poetry, 1998",['0856462977'],0856462977,['99216198'],['40457114'],366543882.0,10.0,66.0,3086,enk,Anvil Press Poetry
141,6282,"Jen, Gish","Jen, Gish",,,,"Jen, Gish",n90694682,97932980,Q5564935,1999,uc1.32106014903253,ic,Who's Irish? and other stories / by Gish Jen,"A.A. Knopf, 1999",['0375406212 (alk. paper)'],0375406212,['98042801'],['79168848'],3944508908.0,1.0,38.0,1450,nyu,A.A. Knopf
142,6283,"Smith, Rod 1962-","Smith, Rod",,,,"Smith, Rod, 1962-",nb2003090875,26576615,Q7356373,1996,uc1.32106014482910,ic,In memory of my theories / Rod Smith,"O Books, c1996",['1882022297'],,['97073260'],['34688045'],,,,3113,cau,O Books
143,6284,"Notley, Alice 1945-","Notley, Alice","Notley, Alice 1945-",,,"Notley, Alice, 1945-",n81121670,34733545,Q4726035,1995,uc1.32106014340514,ic,"Close to me & closer-- : (the language of heaven) ; and, DeÌsameÌ€re : two books / by Alice Notley","O Books, c1995",['1882022262'],1882022262,['94080136'],['32876409'],37782229.0,1.0,80.0,538,cau,O Books
144,6285,"Sward, Robert 1933-","Sward, Robert",,,,"Sward, Robert, 1933-",n50011549,9946730,Q7350183,1996,uc1.32106013050890,ic,A much-married man : a novel / Robert Sward,"Ekstasis Editions Canada Ltd. ; MMMan, c1996","['9780921215998', '0921215991']",0921215991,['96207359'],['35780483'],741579.0,10.0,62.0,3391,bcc,Ekstasis Editions Canada Ltd. ;
